time,species,N,virulence
100,Perennial first-year biomass,4.57502074355745e-4,0.02696969696969697
100,Perennial adult biomass,0.06303540647705136,0.02696969696969697
100,Annual susceptible biomass,0.008286443773207405,0.02696969696969697
100,Perennial first-year susceptible biomass,7.203828315432742e-6,0.02696969696969697
100,Perennial adult susceptible biomass,0.003471439061582267,0.02696969696969697
100,Annual infected biomass,0.07736048025673543,0.02696969696969697
100,Perennial first-year infected biomass,4.502982460403123e-4,0.02696969696969697
100,Perennial adult infected biomass,0.05956396741546909,0.02696969696969697
100,Conidia,1902.42470356546,0.02696969696969697
100,Susceptible annual,4.383944812422718,0.02727272727272727
100,Infected annual,2.234085314868738,0.02727272727272727
100,Annual,6.618030127291457,0.02727272727272727
100,Perennial first-year,1.198445170155459,0.02727272727272727
100,Perennial adult,0.8278241600521469,0.02727272727272727
100,Litter,0.6664833267258476,0.02727272727272727
100,Annual biomass,0.08405450376247807,0.02727272727272727
100,Perennial first-year biomass,4.575908731364879e-4,0.02727272727272727
100,Perennial adult biomass,0.06304729107568148,0.02727272727272727
100,Annual susceptible biomass,0.008276961093136276,0.02727272727272727
100,Perennial first-year susceptible biomass,7.316713433328469e-6,0.02727272727272727
100,Perennial adult susceptible biomass,0.0035230947061372295,0.02727272727272727
100,Annual infected biomass,0.0757775426693418,0.02727272727272727
100,Perennial first-year infected biomass,4.502741597031594e-4,0.02727272727272727
100,Perennial adult infected biomass,0.05952419636954425,0.02727272727272727
100,Conidia,1875.1558648594807,0.02727272727272727
100,Susceptible annual,4.310954983110419,0.027575757575757576
100,Infected annual,2.1873842473929437,0.027575757575757576
100,Annual,6.498339230503362,0.027575757575757576
100,Perennial first-year,1.1986627748898124,0.027575757575757576
100,Perennial adult,0.8279750476175742,0.027575757575757576
100,Litter,0.6566129967627099,0.027575757575757576
100,Annual biomass,0.08253146836908111,0.027575757575757576
100,Perennial first-year biomass,4.5767671560755034e-4,0.027575757575757576
100,Perennial adult biomass,0.06305878270967395,0.027575757575757576
100,Annual susceptible biomass,0.00826876586803156,0.027575757575757576
100,Perennial first-year susceptible biomass,7.428624763205984e-6,0.027575757575757576
100,Perennial adult susceptible biomass,0.00357416552905096,0.027575757575757576
100,Annual infected biomass,0.07426270250104955,0.027575757575757576
100,Perennial first-year infected biomass,4.5024809084434435e-4,0.027575757575757576
100,Perennial adult infected biomass,0.05948461718062299,0.027575757575757576
100,Conidia,1849.001663292376,0.027575757575757576
100,Susceptible annual,4.241114608226995,0.027878787878787878
100,Infected annual,2.1426459548078216,0.027878787878787878
100,Annual,6.383760563034816,0.027878787878787878
100,Perennial first-year,1.1988734140568666,0.027878787878787878
100,Perennial adult,0.828121100391782,0.027878787878787878
100,Litter,0.6471449978013,0.027878787878787878
100,Annual biomass,0.08107347025428219,0.027878787878787878
100,Perennial first-year biomass,4.577597876673727e-4,0.027878787878787878
100,Perennial adult biomass,0.06306990612478097,0.027878787878787878
100,Annual susceptible biomass,0.008261825254490374,0.027878787878787878
100,Perennial first-year susceptible biomass,7.539608811084212e-6,0.027878787878787878
100,Perennial adult susceptible biomass,0.003624668086906334,0.027878787878787878
100,Annual infected biomass,0.07281164499979181,0.027878787878787878
100,Perennial first-year infected biomass,4.502201788562885e-4,0.027878787878787878
100,Perennial adult infected biomass,0.05944523803787464,0.027878787878787878
100,Conidia,1823.894802180635,0.027878787878787878
100,Susceptible annual,4.174226533564638,0.028181818181818183
100,Infected annual,2.0997445551217084,0.028181818181818183
100,Annual,6.273971088686347,0.028181818181818183
100,Perennial first-year,1.199077347263919,0.028181818181818183
100,Perennial adult,0.8282624991242751,0.028181818181818183
100,Litter,0.6380545837657425,0.028181818181818183
100,Annual biomass,0.07967639893978273,0.028181818181818183
100,Perennial first-year biomass,4.5784019519901645e-4,0.028181818181818183
100,Perennial adult biomass,0.06308067508692929,0.028181818181818183
100,Annual susceptible biomass,0.008256104359614908,0.028181818181818183
100,Perennial first-year susceptible biomass,7.649718219782185e-6,0.028181818181818183
100,Perennial adult susceptible biomass,0.0036746213338183717,0.028181818181818183
100,Annual infected biomass,0.07142029458016783,0.028181818181818183
100,Perennial first-year infected biomass,4.5019047697923426e-4,0.028181818181818183
100,Perennial adult infected biomass,0.059406053753110914,0.028181818181818183
100,Conidia,1799.7715653695113,0.028181818181818183
100,Susceptible annual,4.110116329665102,0.028484848484848484
100,Infected annual,2.058568606151661,0.028484848484848484
100,Annual,6.1686849358167635,0.028484848484848484
100,Perennial first-year,1.1992749878758608,0.028484848484848484
100,Perennial adult,0.8283995306077682,0.028484848484848484
100,Litter,0.6293198645155398,0.028484848484848484
100,Annual biomass,0.07833661682878008,0.028484848484848484
100,Perennial first-year biomass,4.579181020068845e-4,0.028484848484848484
100,Perennial adult biomass,0.06309111143832273,0.028484848484848484
100,Annual susceptible biomass,0.00825157315593443,0.028484848484848484
100,Perennial first-year susceptible biomass,7.758996029658453e-6,0.028484848484848484
100,Perennial adult susceptible biomass,0.0037240395016477357,0.028484848484848484
100,Annual infected biomass,0.07008504367284565,0.028484848484848484
100,Perennial first-year infected biomass,4.5015910597722607e-4,0.028484848484848484
100,Perennial adult infected biomass,0.059367071936674995,0.028484848484848484
100,Conidia,1776.5755865947506,0.028484848484848484
100,Susceptible annual,4.048619205586135,0.02878787878787879
100,Infected annual,2.0190130204551173,0.02878787878787879
100,Annual,6.067632226041253,0.02878787878787879
100,Perennial first-year,1.1994664749860713,0.02878787878787879
100,Perennial adult,0.8285322921161478,0.02878787878787879
100,Litter,0.6209201089634915,0.02878787878787879
100,Annual biomass,0.07705068988651427,0.02878787878787879
100,Perennial first-year biomass,4.5799356686265986e-4,0.02878787878787879
100,Perennial adult biomass,0.06310122258736431,0.02878787878787879
100,Annual susceptible biomass,0.008248201020578938,0.02878787878787879
100,Perennial first-year susceptible biomass,7.867489421442878e-6,0.02878787878787879
100,Perennial adult susceptible biomass,0.003772938371198631,0.02878787878787879
100,Annual infected biomass,0.06880248886593533,0.02878787878787879
100,Perennial first-year infected biomass,4.50126077441217e-4,0.02878787878787879
100,Perennial adult infected biomass,0.05932828421616568,0.02878787878787879
100,Conidia,1754.2534246230807,0.02878787878787879
100,Susceptible annual,3.9895875247051427,0.02909090909090909
100,Infected annual,1.9809837433961155,0.02909090909090909
100,Annual,5.970571268101258,0.02909090909090909
100,Perennial first-year,1.1996521496441996,0.02909090909090909
100,Perennial adult,0.8286610202952376,0.02909090909090909
100,Litter,0.612836827730956,0.02909090909090909
100,Annual biomass,0.07581554276783282,0.02909090909090909
100,Perennial first-year biomass,4.5806672503830167e-4,0.02909090909090909
100,Perennial adult biomass,0.06311102655705782,0.02909090909090909
100,Annual susceptible biomass,0.008245959200727362,0.02909090909090909
100,Perennial first-year susceptible biomass,7.975237828374525e-6,0.02909090909090909
100,Perennial adult susceptible biomass,0.0038213299819903276,0.02909090909090909
100,Annual infected biomass,0.06756958356710546,0.02909090909090909
100,Perennial first-year infected biomass,4.5009148720992714e-4,0.02909090909090909
100,Perennial adult infected biomass,0.05928969657506749,0.02909090909090909
100,Conidia,1732.7574859540916,0.02909090909090909
100,Susceptible annual,3.9328799017064195,0.029393939393939392
100,Infected annual,1.9443908459683719,0.029393939393939392
100,Annual,5.877270747674792,0.029393939393939392
100,Perennial first-year,1.1998322295028547,0.029393939393939392
100,Perennial adult,0.8287858665167349,0.029393939393939392
100,Litter,0.6050522007924294,0.029393939393939392
100,Annual biomass,0.0746282322062576,0.029393939393939392
100,Perennial first-year biomass,4.581376645120325e-4,0.029393939393939392
100,Perennial adult biomass,0.06312053487590895,0.029393939393939392
100,Annual susceptible biomass,0.008244818674300852,0.029393939393939392
100,Perennial first-year susceptible biomass,8.082288427228087e-6,0.029393939393939392
100,Perennial adult susceptible biomass,0.003869229666709731,0.029393939393939392
100,Annual infected biomass,0.06638341353195674,0.029393939393939392
100,Perennial first-year infected biomass,4.500553760848044e-4,0.029393939393939392
100,Perennial adult infected biomass,0.05925130520919922,0.029393939393939392
100,Conidia,1712.04178229329,0.029393939393939392
100,Susceptible annual,3.8783672789204733,0.029696969696969697
100,Infected annual,1.9091523468780136,0.029696969696969697
100,Annual,5.7875196257984864,0.029696969696969697
100,Perennial first-year,1.200007023305647,0.029696969696969697
100,Perennial adult,0.8289070449825704,0.029696969696969697
100,Litter,0.5975499887270905,0.029696969696969697
100,Annual biomass,0.07348607295062966,0.029696969696969697
100,Perennial first-year biomass,4.582065076119417e-4,0.029696969696969697
100,Perennial adult biomass,0.06312976385758909,0.029696969696969697
100,Annual susceptible biomass,0.008244751584664131,0.029696969696969697
100,Perennial first-year susceptible biomass,8.188684673224051e-6,0.029696969696969697
100,Perennial adult susceptible biomass,0.003916650918036384,0.029696969696969697
100,Annual infected biomass,0.06524132136596553,0.029696969696969697
100,Perennial first-year infected biomass,4.5001782293871764e-4,0.029696969696969697
100,Perennial adult infected biomass,0.059213112939552705,0.029696969696969697
100,Conidia,1692.0644195262291,0.029696969696969697
100,Susceptible annual,3.825929480635316,0.03
100,Infected annual,1.8751920289416222,0.03
100,Annual,5.701121509576938,0.03
100,Perennial first-year,1.2001766048136624,0.03
100,Perennial adult,0.8290246075169055,0.03
100,Litter,0.5903150537877115,0.03
100,Annual biomass,0.07238656613966227,0.03
100,Perennial first-year biomass,4.582732866432311e-4,0.03
100,Perennial adult biomass,0.06313871744903914,0.03
100,Annual susceptible biomass,0.008245730531187684,0.03
100,Perennial first-year susceptible biomass,8.294468530813646e-6,0.03
100,Perennial adult susceptible biomass,0.003963606387614352,0.03
100,Annual infected biomass,0.06414083560847458,0.03
100,Perennial first-year infected biomass,4.4997881811241746e-4,0.03
100,Perennial adult infected biomass,0.059175111061424784,0.03
100,Conidia,1672.7863206057336,0.03
