time,species,N,alpha_AA,alpha_PP
61,Perennial adult susceptible biomass,678.3999780732562,0.061634759546416125,0.00131678360974086
62,Perennial adult susceptible biomass,678.3999780732549,0.061634759546416125,0.00131678360974086
63,Perennial adult susceptible biomass,678.3999780732562,0.061634759546416125,0.00131678360974086
64,Perennial adult susceptible biomass,678.3999780732562,0.061634759546416125,0.00131678360974086
65,Perennial adult susceptible biomass,678.3999780732549,0.061634759546416125,0.00131678360974086
66,Perennial adult susceptible biomass,678.3999780732562,0.061634759546416125,0.00131678360974086
67,Perennial adult susceptible biomass,678.3999780732562,0.061634759546416125,0.00131678360974086
68,Perennial adult susceptible biomass,678.3999780732549,0.061634759546416125,0.00131678360974086
69,Perennial adult susceptible biomass,678.3999780732562,0.061634759546416125,0.00131678360974086
70,Perennial adult susceptible biomass,678.3999780732562,0.061634759546416125,0.00131678360974086
71,Perennial adult susceptible biomass,678.3999780732549,0.061634759546416125,0.00131678360974086
72,Perennial adult susceptible biomass,678.3999780732562,0.061634759546416125,0.00131678360974086
73,Perennial adult susceptible biomass,678.3999780732562,0.061634759546416125,0.00131678360974086
74,Perennial adult susceptible biomass,678.3999780732549,0.061634759546416125,0.00131678360974086
75,Perennial adult susceptible biomass,678.3999780732562,0.061634759546416125,0.00131678360974086
76,Perennial adult susceptible biomass,678.3999780732562,0.061634759546416125,0.00131678360974086
77,Perennial adult susceptible biomass,678.3999780732549,0.061634759546416125,0.00131678360974086
78,Perennial adult susceptible biomass,678.3999780732562,0.061634759546416125,0.00131678360974086
79,Perennial adult susceptible biomass,678.3999780732562,0.061634759546416125,0.00131678360974086
80,Perennial adult susceptible biomass,678.3999780732549,0.061634759546416125,0.00131678360974086
81,Perennial adult susceptible biomass,678.3999780732562,0.061634759546416125,0.00131678360974086
82,Perennial adult susceptible biomass,678.3999780732562,0.061634759546416125,0.00131678360974086
83,Perennial adult susceptible biomass,678.3999780732549,0.061634759546416125,0.00131678360974086
84,Perennial adult susceptible biomass,678.3999780732562,0.061634759546416125,0.00131678360974086
85,Perennial adult susceptible biomass,678.3999780732562,0.061634759546416125,0.00131678360974086
86,Perennial adult susceptible biomass,678.3999780732549,0.061634759546416125,0.00131678360974086
87,Perennial adult susceptible biomass,678.3999780732562,0.061634759546416125,0.00131678360974086
88,Perennial adult susceptible biomass,678.3999780732562,0.061634759546416125,0.00131678360974086
89,Perennial adult susceptible biomass,678.3999780732549,0.061634759546416125,0.00131678360974086
90,Perennial adult susceptible biomass,678.3999780732562,0.061634759546416125,0.00131678360974086
91,Perennial adult susceptible biomass,678.3999780732562,0.061634759546416125,0.00131678360974086
92,Perennial adult susceptible biomass,678.3999780732549,0.061634759546416125,0.00131678360974086
93,Perennial adult susceptible biomass,678.3999780732562,0.061634759546416125,0.00131678360974086
94,Perennial adult susceptible biomass,678.3999780732562,0.061634759546416125,0.00131678360974086
95,Perennial adult susceptible biomass,678.3999780732549,0.061634759546416125,0.00131678360974086
96,Perennial adult susceptible biomass,678.3999780732562,0.061634759546416125,0.00131678360974086
97,Perennial adult susceptible biomass,678.3999780732562,0.061634759546416125,0.00131678360974086
98,Perennial adult susceptible biomass,678.3999780732549,0.061634759546416125,0.00131678360974086
99,Perennial adult susceptible biomass,678.3999780732562,0.061634759546416125,0.00131678360974086
100,Perennial adult susceptible biomass,678.3999780732562,0.061634759546416125,0.00131678360974086
1,Perennial first-year,14325.761300285672,0.061634759546416125,0.00131678360974086
2,Perennial first-year,14624.393122878448,0.061634759546416125,0.00131678360974086
3,Perennial first-year,14843.162517367047,0.061634759546416125,0.00131678360974086
4,Perennial first-year,14924.394525207226,0.061634759546416125,0.00131678360974086
5,Perennial first-year,14953.940846881855,0.061634759546416125,0.00131678360974086
6,Perennial first-year,14964.959995197709,0.061634759546416125,0.00131678360974086
7,Perennial first-year,14969.15807330837,0.061634759546416125,0.00131678360974086
8,Perennial first-year,14970.768757868744,0.061634759546416125,0.00131678360974086
9,Perennial first-year,14971.388064278117,0.061634759546416125,0.00131678360974086
10,Perennial first-year,14971.626321762766,0.061634759546416125,0.00131678360974086
11,Perennial first-year,14971.718050207537,0.061634759546416125,0.00131678360974086
12,Perennial first-year,14971.753321085818,0.061634759546416125,0.00131678360974086
13,Perennial first-year,14971.76690707159,0.061634759546416125,0.00131678360974086
14,Perennial first-year,14971.77217589275,0.061634759546416125,0.00131678360974086
15,Perennial first-year,14971.774190660095,0.061634759546416125,0.00131678360974086
16,Perennial first-year,14971.774958516782,0.061634759546416125,0.00131678360974086
17,Perennial first-year,14971.775253882475,0.061634759546416125,0.00131678360974086
18,Perennial first-year,14971.775368298975,0.061634759546416125,0.00131678360974086
19,Perennial first-year,14971.775412400531,0.061634759546416125,0.00131678360974086
20,Perennial first-year,14971.775429377934,0.061634759546416125,0.00131678360974086
21,Perennial first-year,14971.775435912032,0.061634759546416125,0.00131678360974086
22,Perennial first-year,14971.7754384266,0.061634759546416125,0.00131678360974086
23,Perennial first-year,14971.775439394356,0.061634759546416125,0.00131678360974086
24,Perennial first-year,14971.775439766776,0.061634759546416125,0.00131678360974086
25,Perennial first-year,14971.775439910081,0.061634759546416125,0.00131678360974086
26,Perennial first-year,14971.775439965239,0.061634759546416125,0.00131678360974086
27,Perennial first-year,14971.775439986486,0.061634759546416125,0.00131678360974086
28,Perennial first-year,14971.775439994632,0.061634759546416125,0.00131678360974086
29,Perennial first-year,14971.775439997837,0.061634759546416125,0.00131678360974086
30,Perennial first-year,14971.775439999052,0.061634759546416125,0.00131678360974086
31,Perennial first-year,14971.77543999949,0.061634759546416125,0.00131678360974086
32,Perennial first-year,14971.775439999656,0.061634759546416125,0.00131678360974086
33,Perennial first-year,14971.77543999972,0.061634759546416125,0.00131678360974086
34,Perennial first-year,14971.775439999754,0.061634759546416125,0.00131678360974086
35,Perennial first-year,14971.775439999754,0.061634759546416125,0.00131678360974086
36,Perennial first-year,14971.77543999977,0.061634759546416125,0.00131678360974086
37,Perennial first-year,14971.77543999977,0.061634759546416125,0.00131678360974086
38,Perennial first-year,14971.775439999754,0.061634759546416125,0.00131678360974086
39,Perennial first-year,14971.775439999754,0.061634759546416125,0.00131678360974086
40,Perennial first-year,14971.77543999978,0.061634759546416125,0.00131678360974086
41,Perennial first-year,14971.775439999781,0.061634759546416125,0.00131678360974086
42,Perennial first-year,14971.775439999781,0.061634759546416125,0.00131678360974086
43,Perennial first-year,14971.775439999756,0.061634759546416125,0.00131678360974086
44,Perennial first-year,14971.77543999978,0.061634759546416125,0.00131678360974086
45,Perennial first-year,14971.775439999781,0.061634759546416125,0.00131678360974086
46,Perennial first-year,14971.775439999756,0.061634759546416125,0.00131678360974086
47,Perennial first-year,14971.77543999978,0.061634759546416125,0.00131678360974086
48,Perennial first-year,14971.775439999781,0.061634759546416125,0.00131678360974086
49,Perennial first-year,14971.775439999756,0.061634759546416125,0.00131678360974086
50,Perennial first-year,14971.77543999978,0.061634759546416125,0.00131678360974086
51,Perennial first-year,14971.775439999781,0.061634759546416125,0.00131678360974086
52,Perennial first-year,14971.775439999756,0.061634759546416125,0.00131678360974086
53,Perennial first-year,14971.77543999978,0.061634759546416125,0.00131678360974086
54,Perennial first-year,14971.775439999781,0.061634759546416125,0.00131678360974086
55,Perennial first-year,14971.775439999756,0.061634759546416125,0.00131678360974086
56,Perennial first-year,14971.77543999978,0.061634759546416125,0.00131678360974086
57,Perennial first-year,14971.775439999781,0.061634759546416125,0.00131678360974086
58,Perennial first-year,14971.775439999756,0.061634759546416125,0.00131678360974086
59,Perennial first-year,14971.77543999978,0.061634759546416125,0.00131678360974086
60,Perennial first-year,14971.775439999781,0.061634759546416125,0.00131678360974086
61,Perennial first-year,14971.775439999756,0.061634759546416125,0.00131678360974086
62,Perennial first-year,14971.77543999978,0.061634759546416125,0.00131678360974086
63,Perennial first-year,14971.775439999781,0.061634759546416125,0.00131678360974086
64,Perennial first-year,14971.775439999756,0.061634759546416125,0.00131678360974086
65,Perennial first-year,14971.77543999978,0.061634759546416125,0.00131678360974086
66,Perennial first-year,14971.775439999781,0.061634759546416125,0.00131678360974086
67,Perennial first-year,14971.775439999756,0.061634759546416125,0.00131678360974086
68,Perennial first-year,14971.77543999978,0.061634759546416125,0.00131678360974086
69,Perennial first-year,14971.775439999781,0.061634759546416125,0.00131678360974086
70,Perennial first-year,14971.775439999756,0.061634759546416125,0.00131678360974086
71,Perennial first-year,14971.77543999978,0.061634759546416125,0.00131678360974086
72,Perennial first-year,14971.775439999781,0.061634759546416125,0.00131678360974086
73,Perennial first-year,14971.775439999756,0.061634759546416125,0.00131678360974086
74,Perennial first-year,14971.77543999978,0.061634759546416125,0.00131678360974086
75,Perennial first-year,14971.775439999781,0.061634759546416125,0.00131678360974086
76,Perennial first-year,14971.775439999756,0.061634759546416125,0.00131678360974086
77,Perennial first-year,14971.77543999978,0.061634759546416125,0.00131678360974086
78,Perennial first-year,14971.775439999781,0.061634759546416125,0.00131678360974086
79,Perennial first-year,14971.775439999756,0.061634759546416125,0.00131678360974086
80,Perennial first-year,14971.77543999978,0.061634759546416125,0.00131678360974086
81,Perennial first-year,14971.775439999781,0.061634759546416125,0.00131678360974086
82,Perennial first-year,14971.775439999756,0.061634759546416125,0.00131678360974086
83,Perennial first-year,14971.77543999978,0.061634759546416125,0.00131678360974086
84,Perennial first-year,14971.775439999781,0.061634759546416125,0.00131678360974086
85,Perennial first-year,14971.775439999756,0.061634759546416125,0.00131678360974086
86,Perennial first-year,14971.77543999978,0.061634759546416125,0.00131678360974086
87,Perennial first-year,14971.775439999781,0.061634759546416125,0.00131678360974086
88,Perennial first-year,14971.775439999756,0.061634759546416125,0.00131678360974086
89,Perennial first-year,14971.77543999978,0.061634759546416125,0.00131678360974086
90,Perennial first-year,14971.775439999781,0.061634759546416125,0.00131678360974086
91,Perennial first-year,14971.775439999756,0.061634759546416125,0.00131678360974086
92,Perennial first-year,14971.77543999978,0.061634759546416125,0.00131678360974086
93,Perennial first-year,14971.775439999781,0.061634759546416125,0.00131678360974086
94,Perennial first-year,14971.775439999756,0.061634759546416125,0.00131678360974086
95,Perennial first-year,14971.77543999978,0.061634759546416125,0.00131678360974086
96,Perennial first-year,14971.775439999781,0.061634759546416125,0.00131678360974086
97,Perennial first-year,14971.775439999756,0.061634759546416125,0.00131678360974086
98,Perennial first-year,14971.77543999978,0.061634759546416125,0.00131678360974086
99,Perennial first-year,14971.775439999781,0.061634759546416125,0.00131678360974086
100,Perennial first-year,14971.775439999756,0.061634759546416125,0.00131678360974086
1,Perennial first-year biomass,2.9670519570942755,0.061634759546416125,0.00131678360974086
2,Perennial first-year biomass,41.33885985690193,0.061634759546416125,0.00131678360974086
3,Perennial first-year biomass,39.29492171486296,0.061634759546416125,0.00131678360974086
4,Perennial first-year biomass,39.01720905495569,0.061634759546416125,0.00131678360974086
5,Perennial first-year biomass,38.734903687003424,0.061634759546416125,0.00131678360974086
6,Perennial first-year biomass,38.621165233824875,0.061634759546416125,0.00131678360974086
7,Perennial first-year biomass,38.5766712325214,0.061634759546416125,0.00131678360974086
8,Perennial first-year biomass,38.559468604872116,0.061634759546416125,0.00131678360974086
9,Perennial first-year biomass,38.55283802315295,0.061634759546416125,0.00131678360974086
10,Perennial first-year biomass,38.55028484245406,0.061634759546416125,0.00131678360974086
11,Perennial first-year biomass,38.54930224210659,0.061634759546416125,0.00131678360974086
12,Perennial first-year biomass,38.54892392456605,0.061634759546416125,0.00131678360974086
13,Perennial first-year biomass,38.54877840831956,0.061634759546416125,0.00131678360974086
14,Perennial first-year biomass,38.54872252900597,0.061634759546416125,0.00131678360974086
15,Perennial first-year biomass,38.54870094614668,0.061634759546416125,0.00131678360974086
16,Perennial first-year biomass,38.548692635321295,0.061634759546416125,0.00131678360974086
17,Perennial first-year biomass,38.548689441192394,0.061634759546416125,0.00131678360974086
18,Perennial first-year biomass,38.54868821295511,0.061634759546416125,0.00131678360974086
19,Perennial first-year biomass,38.5486877397277,0.061634759546416125,0.00131678360974086
20,Perennial first-year biomass,38.5486875576862,0.061634759546416125,0.00131678360974086
21,Perennial first-year biomass,38.54868748763123,0.061634759546416125,0.00131678360974086
22,Perennial first-year biomass,38.548687460671566,0.061634759546416125,0.00131678360974086
23,Perennial first-year biomass,38.54868745029634,0.061634759546416125,0.00131678360974086
24,Perennial first-year biomass,38.54868744630334,0.061634759546416125,0.00131678360974086
25,Perennial first-year biomass,38.548687444766834,0.061634759546416125,0.00131678360974086
26,Perennial first-year biomass,38.54868744417563,0.061634759546416125,0.00131678360974086
27,Perennial first-year biomass,38.54868744394796,0.061634759546416125,0.00131678360974086
28,Perennial first-year biomass,38.54868744386052,0.061634759546416125,0.00131678360974086
29,Perennial first-year biomass,38.54868744382678,0.061634759546416125,0.00131678360974086
30,Perennial first-year biomass,38.54868744381365,0.061634759546416125,0.00131678360974086
31,Perennial first-year biomass,38.54868744380879,0.061634759546416125,0.00131678360974086
32,Perennial first-year biomass,38.548687443806884,0.061634759546416125,0.00131678360974086
33,Perennial first-year biomass,38.548687443806116,0.061634759546416125,0.00131678360974086
34,Perennial first-year biomass,38.54868744380574,0.061634759546416125,0.00131678360974086
35,Perennial first-year biomass,38.54868744380546,0.061634759546416125,0.00131678360974086
36,Perennial first-year biomass,38.548687443805704,0.061634759546416125,0.00131678360974086
37,Perennial first-year biomass,38.54868744380567,0.061634759546416125,0.00131678360974086
38,Perennial first-year biomass,38.548687443805534,0.061634759546416125,0.00131678360974086
39,Perennial first-year biomass,38.54868744380551,0.061634759546416125,0.00131678360974086
40,Perennial first-year biomass,38.54868744380543,0.061634759546416125,0.00131678360974086
41,Perennial first-year biomass,38.548687443805484,0.061634759546416125,0.00131678360974086
42,Perennial first-year biomass,38.548687443805484,0.061634759546416125,0.00131678360974086
43,Perennial first-year biomass,38.548687443805534,0.061634759546416125,0.00131678360974086
44,Perennial first-year biomass,38.54868744380541,0.061634759546416125,0.00131678360974086
45,Perennial first-year biomass,38.548687443805484,0.061634759546416125,0.00131678360974086
46,Perennial first-year biomass,38.548687443805534,0.061634759546416125,0.00131678360974086
47,Perennial first-year biomass,38.54868744380541,0.061634759546416125,0.00131678360974086
48,Perennial first-year biomass,38.548687443805484,0.061634759546416125,0.00131678360974086
49,Perennial first-year biomass,38.548687443805534,0.061634759546416125,0.00131678360974086
50,Perennial first-year biomass,38.54868744380541,0.061634759546416125,0.00131678360974086
51,Perennial first-year biomass,38.548687443805484,0.061634759546416125,0.00131678360974086
52,Perennial first-year biomass,38.548687443805534,0.061634759546416125,0.00131678360974086
53,Perennial first-year biomass,38.54868744380541,0.061634759546416125,0.00131678360974086
54,Perennial first-year biomass,38.548687443805484,0.061634759546416125,0.00131678360974086
55,Perennial first-year biomass,38.548687443805534,0.061634759546416125,0.00131678360974086
56,Perennial first-year biomass,38.54868744380541,0.061634759546416125,0.00131678360974086
57,Perennial first-year biomass,38.548687443805484,0.061634759546416125,0.00131678360974086
58,Perennial first-year biomass,38.548687443805534,0.061634759546416125,0.00131678360974086
59,Perennial first-year biomass,38.54868744380541,0.061634759546416125,0.00131678360974086
60,Perennial first-year biomass,38.548687443805484,0.061634759546416125,0.00131678360974086
61,Perennial first-year biomass,38.548687443805534,0.061634759546416125,0.00131678360974086
62,Perennial first-year biomass,38.54868744380541,0.061634759546416125,0.00131678360974086
63,Perennial first-year biomass,38.548687443805484,0.061634759546416125,0.00131678360974086
64,Perennial first-year biomass,38.548687443805534,0.061634759546416125,0.00131678360974086
65,Perennial first-year biomass,38.54868744380541,0.061634759546416125,0.00131678360974086
66,Perennial first-year biomass,38.548687443805484,0.061634759546416125,0.00131678360974086
67,Perennial first-year biomass,38.548687443805534,0.061634759546416125,0.00131678360974086
68,Perennial first-year biomass,38.54868744380541,0.061634759546416125,0.00131678360974086
69,Perennial first-year biomass,38.548687443805484,0.061634759546416125,0.00131678360974086
70,Perennial first-year biomass,38.548687443805534,0.061634759546416125,0.00131678360974086
71,Perennial first-year biomass,38.54868744380541,0.061634759546416125,0.00131678360974086
72,Perennial first-year biomass,38.548687443805484,0.061634759546416125,0.00131678360974086
73,Perennial first-year biomass,38.548687443805534,0.061634759546416125,0.00131678360974086
74,Perennial first-year biomass,38.54868744380541,0.061634759546416125,0.00131678360974086
75,Perennial first-year biomass,38.548687443805484,0.061634759546416125,0.00131678360974086
76,Perennial first-year biomass,38.548687443805534,0.061634759546416125,0.00131678360974086
77,Perennial first-year biomass,38.54868744380541,0.061634759546416125,0.00131678360974086
78,Perennial first-year biomass,38.548687443805484,0.061634759546416125,0.00131678360974086
79,Perennial first-year biomass,38.548687443805534,0.061634759546416125,0.00131678360974086
80,Perennial first-year biomass,38.54868744380541,0.061634759546416125,0.00131678360974086
81,Perennial first-year biomass,38.548687443805484,0.061634759546416125,0.00131678360974086
82,Perennial first-year biomass,38.548687443805534,0.061634759546416125,0.00131678360974086
83,Perennial first-year biomass,38.54868744380541,0.061634759546416125,0.00131678360974086
84,Perennial first-year biomass,38.548687443805484,0.061634759546416125,0.00131678360974086
85,Perennial first-year biomass,38.548687443805534,0.061634759546416125,0.00131678360974086
86,Perennial first-year biomass,38.54868744380541,0.061634759546416125,0.00131678360974086
87,Perennial first-year biomass,38.548687443805484,0.061634759546416125,0.00131678360974086
88,Perennial first-year biomass,38.548687443805534,0.061634759546416125,0.00131678360974086
89,Perennial first-year biomass,38.54868744380541,0.061634759546416125,0.00131678360974086
90,Perennial first-year biomass,38.548687443805484,0.061634759546416125,0.00131678360974086
91,Perennial first-year biomass,38.548687443805534,0.061634759546416125,0.00131678360974086
92,Perennial first-year biomass,38.54868744380541,0.061634759546416125,0.00131678360974086
93,Perennial first-year biomass,38.548687443805484,0.061634759546416125,0.00131678360974086
94,Perennial first-year biomass,38.548687443805534,0.061634759546416125,0.00131678360974086
95,Perennial first-year biomass,38.54868744380541,0.061634759546416125,0.00131678360974086
96,Perennial first-year biomass,38.548687443805484,0.061634759546416125,0.00131678360974086
97,Perennial first-year biomass,38.548687443805534,0.061634759546416125,0.00131678360974086
98,Perennial first-year biomass,38.54868744380541,0.061634759546416125,0.00131678360974086
99,Perennial first-year biomass,38.548687443805484,0.061634759546416125,0.00131678360974086
100,Perennial first-year biomass,38.548687443805534,0.061634759546416125,0.00131678360974086
1,Perennial first-year infected biomass,0,0.061634759546416125,0.00131678360974086
2,Perennial first-year infected biomass,0.06778542144210906,0.061634759546416125,0.00131678360974086
3,Perennial first-year infected biomass,0.015980338963680354,0.061634759546416125,0.00131678360974086
4,Perennial first-year infected biomass,0.002649896676262856,0.061634759546416125,0.00131678360974086
5,Perennial first-year infected biomass,4.1356666918357447e-4,0.061634759546416125,0.00131678360974086
6,Perennial first-year infected biomass,6.529894939114214e-5,0.061634759546416125,0.00131678360974086
7,Perennial first-year infected biomass,1.0374692897219974e-5,0.061634759546416125,0.00131678360974086
8,Perennial first-year infected biomass,1.6524564463148316e-6,0.061634759546416125,0.00131678360974086
9,Perennial first-year infected biomass,2.634547097730619e-7,0.061634759546416125,0.00131678360974086
10,Perennial first-year infected biomass,4.2018345281581194e-8,0.061634759546416125,0.00131678360974086
11,Perennial first-year infected biomass,6.703032367136414e-9,0.061634759546416125,0.00131678360974086
12,Perennial first-year infected biomass,1.0693467412838898e-9,0.061634759546416125,0.00131678360974086
13,Perennial first-year infected biomass,1.70605732932332e-10,0.061634759546416125,0.00131678360974086
14,Perennial first-year infected biomass,0,0.061634759546416125,0.00131678360974086
15,Perennial first-year infected biomass,0,0.061634759546416125,0.00131678360974086
16,Perennial first-year infected biomass,0,0.061634759546416125,0.00131678360974086
17,Perennial first-year infected biomass,0,0.061634759546416125,0.00131678360974086
18,Perennial first-year infected biomass,0,0.061634759546416125,0.00131678360974086
19,Perennial first-year infected biomass,0,0.061634759546416125,0.00131678360974086
20,Perennial first-year infected biomass,0,0.061634759546416125,0.00131678360974086
21,Perennial first-year infected biomass,0,0.061634759546416125,0.00131678360974086
22,Perennial first-year infected biomass,0,0.061634759546416125,0.00131678360974086
23,Perennial first-year infected biomass,0,0.061634759546416125,0.00131678360974086
24,Perennial first-year infected biomass,0,0.061634759546416125,0.00131678360974086
25,Perennial first-year infected biomass,0,0.061634759546416125,0.00131678360974086
26,Perennial first-year infected biomass,0,0.061634759546416125,0.00131678360974086
27,Perennial first-year infected biomass,0,0.061634759546416125,0.00131678360974086
28,Perennial first-year infected biomass,0,0.061634759546416125,0.00131678360974086
29,Perennial first-year infected biomass,0,0.061634759546416125,0.00131678360974086
30,Perennial first-year infected biomass,0,0.061634759546416125,0.00131678360974086
31,Perennial first-year infected biomass,0,0.061634759546416125,0.00131678360974086
32,Perennial first-year infected biomass,0,0.061634759546416125,0.00131678360974086
33,Perennial first-year infected biomass,0,0.061634759546416125,0.00131678360974086
34,Perennial first-year infected biomass,0,0.061634759546416125,0.00131678360974086
35,Perennial first-year infected biomass,0,0.061634759546416125,0.00131678360974086
36,Perennial first-year infected biomass,0,0.061634759546416125,0.00131678360974086
37,Perennial first-year infected biomass,0,0.061634759546416125,0.00131678360974086
38,Perennial first-year infected biomass,0,0.061634759546416125,0.00131678360974086
39,Perennial first-year infected biomass,0,0.061634759546416125,0.00131678360974086
40,Perennial first-year infected biomass,0,0.061634759546416125,0.00131678360974086
41,Perennial first-year infected biomass,0,0.061634759546416125,0.00131678360974086
42,Perennial first-year infected biomass,0,0.061634759546416125,0.00131678360974086
43,Perennial first-year infected biomass,0,0.061634759546416125,0.00131678360974086
44,Perennial first-year infected biomass,0,0.061634759546416125,0.00131678360974086
45,Perennial first-year infected biomass,0,0.061634759546416125,0.00131678360974086
46,Perennial first-year infected biomass,0,0.061634759546416125,0.00131678360974086
47,Perennial first-year infected biomass,0,0.061634759546416125,0.00131678360974086
48,Perennial first-year infected biomass,0,0.061634759546416125,0.00131678360974086
49,Perennial first-year infected biomass,0,0.061634759546416125,0.00131678360974086
50,Perennial first-year infected biomass,0,0.061634759546416125,0.00131678360974086
51,Perennial first-year infected biomass,0,0.061634759546416125,0.00131678360974086
52,Perennial first-year infected biomass,0,0.061634759546416125,0.00131678360974086
53,Perennial first-year infected biomass,0,0.061634759546416125,0.00131678360974086
54,Perennial first-year infected biomass,0,0.061634759546416125,0.00131678360974086
55,Perennial first-year infected biomass,0,0.061634759546416125,0.00131678360974086
56,Perennial first-year infected biomass,0,0.061634759546416125,0.00131678360974086
57,Perennial first-year infected biomass,0,0.061634759546416125,0.00131678360974086
58,Perennial first-year infected biomass,0,0.061634759546416125,0.00131678360974086
59,Perennial first-year infected biomass,0,0.061634759546416125,0.00131678360974086
60,Perennial first-year infected biomass,0,0.061634759546416125,0.00131678360974086
61,Perennial first-year infected biomass,0,0.061634759546416125,0.00131678360974086
62,Perennial first-year infected biomass,0,0.061634759546416125,0.00131678360974086
63,Perennial first-year infected biomass,0,0.061634759546416125,0.00131678360974086
64,Perennial first-year infected biomass,0,0.061634759546416125,0.00131678360974086
65,Perennial first-year infected biomass,0,0.061634759546416125,0.00131678360974086
66,Perennial first-year infected biomass,0,0.061634759546416125,0.00131678360974086
67,Perennial first-year infected biomass,0,0.061634759546416125,0.00131678360974086
68,Perennial first-year infected biomass,0,0.061634759546416125,0.00131678360974086
69,Perennial first-year infected biomass,0,0.061634759546416125,0.00131678360974086
70,Perennial first-year infected biomass,0,0.061634759546416125,0.00131678360974086
71,Perennial first-year infected biomass,0,0.061634759546416125,0.00131678360974086
72,Perennial first-year infected biomass,0,0.061634759546416125,0.00131678360974086
73,Perennial first-year infected biomass,0,0.061634759546416125,0.00131678360974086
74,Perennial first-year infected biomass,0,0.061634759546416125,0.00131678360974086
75,Perennial first-year infected biomass,0,0.061634759546416125,0.00131678360974086
76,Perennial first-year infected biomass,0,0.061634759546416125,0.00131678360974086
77,Perennial first-year infected biomass,0,0.061634759546416125,0.00131678360974086
78,Perennial first-year infected biomass,0,0.061634759546416125,0.00131678360974086
79,Perennial first-year infected biomass,0,0.061634759546416125,0.00131678360974086
80,Perennial first-year infected biomass,0,0.061634759546416125,0.00131678360974086
81,Perennial first-year infected biomass,0,0.061634759546416125,0.00131678360974086
82,Perennial first-year infected biomass,0,0.061634759546416125,0.00131678360974086
83,Perennial first-year infected biomass,0,0.061634759546416125,0.00131678360974086
84,Perennial first-year infected biomass,0,0.061634759546416125,0.00131678360974086
85,Perennial first-year infected biomass,0,0.061634759546416125,0.00131678360974086
86,Perennial first-year infected biomass,0,0.061634759546416125,0.00131678360974086
87,Perennial first-year infected biomass,0,0.061634759546416125,0.00131678360974086
88,Perennial first-year infected biomass,0,0.061634759546416125,0.00131678360974086
89,Perennial first-year infected biomass,0,0.061634759546416125,0.00131678360974086
90,Perennial first-year infected biomass,0,0.061634759546416125,0.00131678360974086
91,Perennial first-year infected biomass,0,0.061634759546416125,0.00131678360974086
92,Perennial first-year infected biomass,0,0.061634759546416125,0.00131678360974086
93,Perennial first-year infected biomass,0,0.061634759546416125,0.00131678360974086
94,Perennial first-year infected biomass,0,0.061634759546416125,0.00131678360974086
95,Perennial first-year infected biomass,0,0.061634759546416125,0.00131678360974086
96,Perennial first-year infected biomass,0,0.061634759546416125,0.00131678360974086
97,Perennial first-year infected biomass,0,0.061634759546416125,0.00131678360974086
98,Perennial first-year infected biomass,0,0.061634759546416125,0.00131678360974086
99,Perennial first-year infected biomass,0,0.061634759546416125,0.00131678360974086
100,Perennial first-year infected biomass,0,0.061634759546416125,0.00131678360974086
1,Perennial first-year susceptible biomass,2.9670519570942755,0.061634759546416125,0.00131678360974086
2,Perennial first-year susceptible biomass,2.9670519570942755,0.061634759546416125,0.00131678360974086
3,Perennial first-year susceptible biomass,41.271074435459816,0.061634759546416125,0.00131678360974086
4,Perennial first-year susceptible biomass,39.27894137589928,0.061634759546416125,0.00131678360974086
5,Perennial first-year susceptible biomass,39.01455915827943,0.061634759546416125,0.00131678360974086
6,Perennial first-year susceptible biomass,38.73449012033424,0.061634759546416125,0.00131678360974086
7,Perennial first-year susceptible biomass,38.62109993487548,0.061634759546416125,0.00131678360974086
8,Perennial first-year susceptible biomass,38.5766608578285,0.061634759546416125,0.00131678360974086
9,Perennial first-year susceptible biomass,38.55946695241567,0.061634759546416125,0.00131678360974086
10,Perennial first-year susceptible biomass,38.55283775969824,0.061634759546416125,0.00131678360974086
11,Perennial first-year susceptible biomass,38.55028480043572,0.061634759546416125,0.00131678360974086
12,Perennial first-year susceptible biomass,38.54930223540356,0.061634759546416125,0.00131678360974086
13,Perennial first-year susceptible biomass,38.5489239234967,0.061634759546416125,0.00131678360974086
14,Perennial first-year susceptible biomass,38.548778408148955,0.061634759546416125,0.00131678360974086
15,Perennial first-year susceptible biomass,38.54872252900597,0.061634759546416125,0.00131678360974086
16,Perennial first-year susceptible biomass,38.54870094614668,0.061634759546416125,0.00131678360974086
17,Perennial first-year susceptible biomass,38.548692635321295,0.061634759546416125,0.00131678360974086
18,Perennial first-year susceptible biomass,38.548689441192394,0.061634759546416125,0.00131678360974086
19,Perennial first-year susceptible biomass,38.54868821295511,0.061634759546416125,0.00131678360974086
20,Perennial first-year susceptible biomass,38.5486877397277,0.061634759546416125,0.00131678360974086
21,Perennial first-year susceptible biomass,38.5486875576862,0.061634759546416125,0.00131678360974086
22,Perennial first-year susceptible biomass,38.54868748763123,0.061634759546416125,0.00131678360974086
23,Perennial first-year susceptible biomass,38.548687460671566,0.061634759546416125,0.00131678360974086
24,Perennial first-year susceptible biomass,38.54868745029634,0.061634759546416125,0.00131678360974086
25,Perennial first-year susceptible biomass,38.54868744630334,0.061634759546416125,0.00131678360974086
26,Perennial first-year susceptible biomass,38.548687444766834,0.061634759546416125,0.00131678360974086
27,Perennial first-year susceptible biomass,38.54868744417563,0.061634759546416125,0.00131678360974086
