iteration,disease,resident,E.A,E.P,e.A,e.P,s,b.A,b.P,Y.A,y.1,Y.P,g.A,g.P,l.A,l.P,L.A,L.P,beta.A,beta.P,ann_invades,per_invades,per_viable,outcome,litter_producer,litter_tolerator,iterationF,ann_rel_abund,per_rel_abund,eq_litter,Resident
195,with disease,M. vimineum,0.08314417827051657,0.06836247964660268,0.19691894636957022,0.11130011752664552,0.8517544048002726,9.522558377001182,3.1953456174881802,5.772339887796744,0.009155319625789839,3.487106913428827,0.7604592309212966,0.3745393044663069,79.8354939731356,90.25117965586838,2059.6466682280898,574.3826859329733,6.643874035524633e-4,3.049492841731679e-4,0,1,1,E. virginicus only,Producer: M. vimineum,Tolerant: M. vimineum,195,6.294812554259074e-102,1,2059.6466682280898,Resident: M. vimineum
196,with disease,M. vimineum,0.05588474342580877,0.12758251550845634,0.17167939950864106,0.1929896499609023,0.7575179024817591,12.266451725444824,2.046418553831908,5.676681556659757,0.0869158638687597,6.776337009939285,0.7552580581905516,0.23402475020682428,102.20179909669932,179.24033571777167,2617.4333554005393,641.3389955838707,7.91625222773348e-4,1.958656731064154e-4,0,1,1,E. virginicus only,Producer: M. vimineum,Tolerant: M. vimineum,196,1.1103994759414e-311,1,2617.4333554005393,Resident: M. vimineum
197,with disease,M. vimineum,0.06497174215809198,0.014758867671623047,0.20960636719641237,0.05696940403788163,0.9717100749855476,12.748526368859753,5.150905538663182,4.310793045947804,0.009985651659670544,1.2886169712260034,0.7656347840999186,0.15111004545714363,138.0248171713855,78.85283338648131,3522.436945456009,773.7602230022206,6.31981745805265e-4,8.119412468514488e-4,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: E. virginicus,197,0.9999999898558941,1.014410586965159e-8,3522.4369454560083,Resident: M. vimineum
198,with disease,M. vimineum,0.052048292730439906,0.0740704128206458,0.1979996076677999,0.18871754339089902,0.9662953307365886,7.129013028394651,4.052839531998348,6.085642186501974,0.041926984326016645,0.32806597675408683,0.7979267407128035,0.06738589746635257,300.1633256417048,39.36052444972895,3672.547608370275,411.5065600494754,7.635440358838145e-4,4.214547859884743e-4,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: M. vimineum,198,0.9999999999999881,1.1858307792727693e-14,3672.547608370276,Resident: M. vimineum
199,with disease,M. vimineum,0.06735204490124548,0.05919902529204085,0.20781421137258402,0.09601149304929264,0.9416356747862014,14.821399735793065,5.465508355807018,3.3841030941401873,0.059928380407237955,0.37457563239577374,0.7521593136050788,0.13264765588086447,170.84767704130294,26.663270781200627,5328.8847569480695,391.19059720740916,3.9135622694501745e-4,1.1669279641375673e-4,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: M. vimineum,199,1,7.844951751110642e-20,5328.8847569480695,Resident: M. vimineum
200,with disease,M. vimineum,0.051489970833866715,0.09540103249051606,0.19400233216787696,0.19715679453969623,0.8582984249235052,13.119298757455134,1.2495846211954689,9.946186562171388,0.022687750318791496,3.2384398337098608,0.772572112196568,0.06675624740428206,163.9662453163851,33.62711673202839,3688.6053276915695,95.31951086464005,7.503565900097763e-4,2.8916368255283147e-4,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: M. vimineum,200,1,9.309919896674616e-38,3688.6053276915695,Resident: M. vimineum
201,with disease,M. vimineum,0.05305894206489209,0.05202922804190237,0.1979760882757938,0.1369081345013102,0.9558180390608492,11.666655136478486,3.4483547768938227,3.1596945983739695,0.17610837627342865,0.20444526558416293,0.767906991101303,0.2624823612734124,160.55268011634334,56.13159749258712,3242.463637155294,465.188800885967,8.423373775411077e-4,5.03126600220806e-4,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: M. vimineum,201,0.9999999999969811,3.0189098889524617e-12,3242.4636371552933,Resident: M. vimineum
202,with disease,M. vimineum,0.040418042823866296,0.037869426499191144,0.18405509541602832,0.2029422658843728,0.7920243741242607,13.883966633746546,3.719574923617701,10.986123447958956,0.25727331020487343,2.6048521634651376,0.6731857774082055,0.14249980394292905,287.4260643204551,80.05626302888757,5703.072295479127,457.25523525808967,6.231352625452929e-4,7.643249145520078e-4,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: E. virginicus,202,1,2.3146505770830337e-68,5703.072295479127,Resident: M. vimineum
203,with disease,M. vimineum,0.044905419441423323,0.04467298388506501,0.19844833533759135,0.17458218080726398,0.9583010008882575,12.922785778964158,4.8060170704755585,26.822336613818926,0.02133050027651381,8.690987841809925,0.7835778504098837,0.2477864727116437,156.3113274214384,340.00711674032584,2937.10891898493,1786.8071648580126,0.001164155447055687,9.900904790968756e-4,0,1,1,E. virginicus only,Producer: M. vimineum,Tolerant: M. vimineum,203,1.2540041368407682e-301,1,2937.10891898493,Resident: M. vimineum
204,with disease,M. vimineum,0.07109610081813639,0.13727000054134234,0.19068989851307336,0.21338006373899782,0.9394774275304866,15.287368993704844,3.422718443064874,3.049521503324922,0.04236975150529933,1.242668305709047,0.7439273283268368,0.1915497749068917,142.25417637923766,277.24912345997666,5260.496568650121,2223.5810562382176,3.1976883334531626e-4,1.0539978027419822e-4,0,1,1,E. virginicus only,Producer: M. vimineum,Tolerant: M. vimineum,204,0,1,5260.496568650121,Resident: M. vimineum
205,with disease,M. vimineum,0.07564148147029105,0.04452403492682575,0.21141478312534054,0.12393242616671048,0.9631681461802625,10.164252927285252,2.63943861579202,19.234342307112428,0.09108063735618155,3.5589352738207403,0.7343436022260221,0.25262631619789355,190.40897914091673,193.04997138911503,4511.728117798874,1092.6074748793287,3.9784273543388694e-4,3.953019549966589e-4,0,1,1,E. virginicus only,Producer: M. vimineum,Tolerant: M. vimineum,205,0.9916589519503984,0.008341048049601521,4511.728117798873,Resident: M. vimineum
206,with disease,M. vimineum,0.09348862713385513,0.08124142633945884,0.2031703735713861,0.201750094046893,0.9043637526436245,14.412549348127234,2.502208070020258,2.1045761187621945,0.12368169579413812,0.8779760427934932,0.7593882021501845,0.14463594546597155,150.74202941375896,126.71297235091497,6515.449394830058,719.4283859415486,1.8006578502604266e-4,2.2766505234638563e-4,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: E. virginicus,206,0.9999999999985962,1.4037940211313941e-12,6515.449394830059,Resident: M. vimineum
207,with disease,M. vimineum,0.08005951418470687,0.12226887698172155,0.19918848275582313,0.14557987509632428,0.9622118371919345,10.67049753606972,5.362411981028217,7.049318852985017,0.02389311692591254,1.2504045074401453,0.7839157993713233,0.33004280848221546,194.24370149623653,281.1329999045337,5438.249926243914,4055.704441562064,2.736183808506462e-4,3.505789074976113e-5,0,1,1,E. virginicus only,Producer: M. vimineum,Tolerant: M. vimineum,207,0,1,5438.249926243912,Resident: M. vimineum
208,with disease,M. vimineum,0.06071711149947954,0.06971630564393111,0.18627479898881794,0.20423898428522333,0.8923677424250074,13.255364811613154,3.927525742628364,4.649283228337582,0.030484124428808324,2.897072885043728,0.7423023060897993,0.2317652534314494,107.79122956067793,214.27886830504954,2992.054946715955,1213.5210383979347,6.911346087330991e-4,6.448988114251415e-4,0,1,1,E. virginicus only,Producer: M. vimineum,Tolerant: M. vimineum,208,2.1920942173232832e-254,1,2992.0549467159544,Resident: M. vimineum
209,with disease,M. vimineum,0.053840812728913605,0.03835204490305698,0.21141117912495877,0.12749845868930665,0.9529247068751996,16.101972463451443,3.43499814610423,6.78411137039261,0.0151632110202446,1.5247661332705382,0.7687065144295179,0.39774414700186983,167.0772325511174,247.91818812177573,4424.1414056395715,1445.9374286800346,6.61506229503844e-4,5.253955041596027e-4,0,1,1,E. virginicus only,Producer: M. vimineum,Tolerant: M. vimineum,209,5.43554804185512e-161,1,4424.1414056395715,Resident: M. vimineum
210,with disease,M. vimineum,0.06088206722250644,0.09264126443862154,0.20165955836334062,0.1943515143396764,0.9540362254254252,9.93367146920591,2.6261213364375333,4.6570797203416054,0.010959076525702927,2.9711529419861127,0.8499047150666721,0.23182988734130877,137.8464078920256,511.5615757479481,2668.027319613708,2145.4684053069313,8.666695909120675e-4,4.115001284204477e-4,0,1,1,E. virginicus only,Producer: M. vimineum,Tolerant: M. vimineum,210,0,1,2668.0273196137077,Resident: M. vimineum
211,with disease,M. vimineum,0.046102548856407764,0.0543476863034144,0.21766709423057248,0.11239391559810198,0.862153463627563,12.516618313536322,5.224922445605502,0.9316885335637097,0.0874927795208099,0.03940939812462142,0.749347369647091,0.3063576264503971,227.88614860133333,14.894961126533856,3912.21139978414,167.74143880145266,9.51218510113919e-4,2.7300502373997076e-4,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: M. vimineum,211,1,5.2457568466911686e-52,3912.2113997841398,Resident: M. vimineum
212,with disease,M. vimineum,0.05062939877905549,0.07183319711789261,0.21292016850618814,0.19698972322265268,0.9594186033776718,11.32965505039804,3.8797818940875795,7.204691221975261,0.09667029346836156,0.30261685901512897,0.8053827959777206,0.22040089182334477,212.08993468477314,56.36501606653606,3703.413401757215,525.0832247214082,8.655434137837778e-4,4.7046368950412677e-4,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: M. vimineum,212,0.9999999999996413,3.587412878620761e-13,3703.413401757215,Resident: M. vimineum
213,with disease,M. vimineum,0.05341064649301671,0.049795232188527216,0.213830263707035,0.06784100014475136,0.8570789241785574,11.730830061744205,5.034304905950664,8.662391734262323,0,1.2247557420933064,0.7611046365797487,0.10064012847118138,209.92883130676975,8.795714214499972,3990.016049747096,93.22900642151035,7.52757338895346e-4,9.08265805736841e-5,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: M. vimineum,213,1,2.9340787474661234e-55,3990.016049747096,Resident: M. vimineum
214,with disease,M. vimineum,0.04120040043025156,0.10963191187600978,0.20831464405634778,0.16435126239049908,0.7833622297588335,12.505136976723746,4.98666980192003,13.563561548100777,0,0.6480666796435554,0.7347063689334222,0.03981031612036521,368.11925491622634,3.5007987556783937,5937.856810950977,25.7898056229742,6.830968931486925e-4,8.40570657250948e-5,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: M. vimineum,214,1,8.970335516969873e-96,5937.856810950976,Resident: M. vimineum
215,with disease,M. vimineum,0.06153078453945991,0.08268700888127503,0.21000416036678432,0.09320403281524706,0.9787885004239695,10.919651265672497,3.362454545827213,6.288537941525504,0.018245597609624888,1.8228302049341751,0.7433246032439661,0.2659983659302621,140.95798561112173,305.4761649466141,2910.017479635817,2931.208519471971,8.292023666460549e-4,4.3707904202448816e-5,0,1,1,E. virginicus only,Producer: E. virginicus,Tolerant: M. vimineum,215,0,1,2910.017479635817,Resident: M. vimineum
216,with disease,M. vimineum,0.049495010351839286,0.12669293947583973,0.17794546778643347,0.1922018954109621,0.6529716833345721,11.823200430364357,7.890156638887148,7.39350600296473,0.010616121338951044,3.2930649242984336,0.7680295152998233,0.14345949164938931,130.22738269446074,34.12992182844941,2753.7914990210807,405.75160418022097,9.424171502126832e-4,1.877661105767644e-4,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: M. vimineum,216,1,5.520861223407119e-47,2753.79149902108,Resident: M. vimineum
217,with disease,M. vimineum,0.06807899198950673,0.08740408933085833,0.21168413585736498,0.11805745096788094,0.99,12.372369717237172,4.275901003351195,3.038762503511194,0.02971148020618146,0.7543728680828918,0.7965198425333583,0.18743710894889304,127.10424294695876,418.59439354383545,3262.5625271736344,4125.0218557187,6.465439258505826e-4,1.0749481409469908e-4,0,1,1,E. virginicus only,Producer: E. virginicus,Tolerant: M. vimineum,217,0,1,3262.5625271736335,Resident: M. vimineum
218,with disease,M. vimineum,0.05753570024613294,0.09019712506055937,0.1958300996675844,0.2031791047473234,0.9711384350557082,13.465748478350276,3.347282121666022,7.97446296847956,0.022979118977708365,4.874935073641161,0.7554410906413069,0.12614387832930266,139.22178964225495,514.9668330329015,3553.2339017538275,2754.765285636785,6.764619799487292e-4,3.525272458665983e-4,0,1,1,E. virginicus only,Producer: M. vimineum,Tolerant: M. vimineum,218,0,1,3553.233901753828,Resident: M. vimineum
219,with disease,M. vimineum,0.06912906834145106,0.0033116373715848355,0.20604485858939497,0.009625018757158625,0.9114015860344813,13.4021783950388,3.393007126646604,5.157100406164559,0.02144866444200415,1.3534869634168092,0.739028577104016,0.3300575768262626,150.3276765348278,9.253556032244845,4381.20308339516,73.26482213143368,4.520635059690801e-4,4.351368523676844e-4,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: M. vimineum,219,1,2.441426924590455e-37,4381.203083395161,Resident: M. vimineum
220,with disease,M. vimineum,0.04799534231888166,0.03566405240723289,0.18572490064856143,0.065724389135074765,0.8734461558512654,14.563409866057638,4.871938398721935,3.604153604588832,0.02256610523520682,2.2121476065132097,0.7620031394592841,0.2087405230434912,148.63205005639932,70.36170486629499,3602.6769004885373,717.1661423922278,7.965311166657653e-4,2.3395796591456496e-4,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: M. vimineum,220,0.9942825192642808,0.005717480735719223,3602.6769004885373,Resident: M. vimineum
221,with disease,M. vimineum,0.07105077319203065,0.05923803335346813,0.21199695402483837,0.1390691560420615,0.8874083452253008,13.515550882638923,3.9021540005165414,4.357733256077032,0.013890017287696982,2.250076667093182,0.7673828747451185,0.18159408318814582,175.48159366063027,125.90774669218082,5166.948460300897,990.6310765731034,3.839285198177761e-4,2.6081794903235253e-4,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: M. vimineum,221,0.9999977966313958,2.2033686042636115e-6,5166.948460300897,Resident: M. vimineum
222,with disease,M. vimineum,0.045686366825392684,0.0757421600478711,0.19236142433543035,0.20558332940120955,0.9101022480472798,13.971339914884451,6.486509096153118,8.846824342094491,0.020774890227628198,3.05806712006175,0.7526790595883104,0.1039276769695086,195.69056233937025,112.14286580842608,4201.533204237682,1275.1589537208447,7.641204884346951e-4,4.0800635882552586e-4,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: M. vimineum,222,0.9999985126127497,1.4873872502642064e-6,4201.533204237681,Resident: M. vimineum
223,with disease,M. vimineum,0.054077501006046386,0.04224085636857305,0.2179326096888792,0.10459341631738622,0.9355903327580852,11.570342652959491,4.58916059439693,7.812907072727725,0.02908023914787625,1.204120024280142,0.7616468893666212,0.2314044122597898,269.02326951039566,94.30093589419263,5030.984069447346,958.4490103273729,6.022688896767442e-4,2.934057577910528e-4,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: M. vimineum,223,0.9999999999999639,3.606964562634384e-14,5030.984069447345,Resident: M. vimineum
224,with disease,M. vimineum,0.05871425141623212,0.0923255645315825,0.21609279448331725,0.18665909142488474,0.9265745127309685,13.44018928290925,3.66149989555085,8.244175585973695,0.037002866507164875,2.2688966002044753,0.7872986239576228,0.11296110505962534,176.067979257044,83.08020848506813,4162.862376106074,717.1310073826667,6.438874182859777e-4,2.4544378900345456e-4,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: M. vimineum,224,0.9999992381608527,7.61839147311474e-7,4162.862376106075,Resident: M. vimineum
225,with disease,M. vimineum,0.06151030608565455,0.022522681367611538,0.1922068301336655,0.0651187526433592,0.9175493701303756,11.7244937118738,4.18059475584169,12.42122869025877,0.08489587510954434,2.7698757215982317,0.7636696737589025,0.30298252104696133,137.47805356148376,50.29725520191829,3333.487874766729,449.3671296236946,6.374076471273971e-4,5.673493641549393e-4,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: M. vimineum,225,1,7.677984176580421e-23,3333.487874766729,Resident: M. vimineum
226,with disease,M. vimineum,0.04695891760261899,0.0619846563927807,0.13888184273586254,0.15834048419220995,0.9027777317746227,12.87697102483167,3.4107177607639665,8.452442465522982,0.01547645557027708,13.551202885292094,0.7328064123781064,0.1721249731449108,120.83937670587943,535.1649562939949,3393.991833749898,2333.6200098272166,5.767597765316018e-4,4.580184742678265e-4,0,1,1,E. virginicus only,Producer: M. vimineum,Tolerant: M. vimineum,226,0,1,3393.9918337498984,Resident: M. vimineum
227,with disease,M. vimineum,0.07825108343135308,0.03270652267515034,0.2099161836696869,0.10646829466810451,0.7231686474172727,10.6591017041608,4.677625032150811,7.674625725383128,0.008825092202486293,6.300738392205856,0.7626253818615301,0.13890684517015195,203.02618188694618,56.19333118564537,5264.025372844597,409.1044261572981,3.196408970839946e-4,4.2842913255616583e-4,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: E. virginicus,227,1,1.1057901767447713e-89,5264.025372844597,Resident: M. vimineum
228,with disease,M. vimineum,0.05672732015669393,0.11383566164150498,0.18154485898827327,0.1980054219749066,0.9076646464345312,10.161815709407762,4.195006143540285,5.426625720971132,0.007871353086308925,4.741607538159878,0.7843261291636239,0.0646580515222739,185.46359542415547,160.3023079734942,3826.981120142259,1408.594934607429,5.749459611579658e-4,1.9320636722713284e-4,0,1,1,E. virginicus only,Producer: M. vimineum,Tolerant: M. vimineum,228,1.555719358662734e-70,1,3826.981120142259,Resident: M. vimineum
229,with disease,M. vimineum,0.08101573936159767,0.047021728380138766,0.21462088553531988,0.05068747840897479,0.8384704942225012,9.383234008104298,2.6374230708632522,6.336721341974109,0.07873515333787774,1.4179124775097478,0.7715779561344116,0.12171887331825208,187.93411925571235,9.921920670216526,4339.77988934241,54.233500155172806,3.8000217622813977e-4,1.7963731504396523e-5,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: M. vimineum,229,1,8.690357710980217e-62,4339.77988934241,Resident: M. vimineum
230,with disease,M. vimineum,0.08816456890336122,0.07493141669030767,0.18971439275492688,0.16919989014302206,0.7716614672656644,10.713463345629318,6.1607284213109255,3.3447665812058793,0.08509113417104362,0.67073452347749285,0.750470350565401,0.07103932636080815,138.00334596337544,10.52945241110222,4472.658142904089,115.09312684507017,2.5752499117279637e-4,2.812786866045556e-4,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: E. virginicus,230,1,4.783488241000427e-95,4472.658142904089,Resident: M. vimineum
231,with disease,M. vimineum,0.07442642890370689,0.0449326519644223,0.2009196004534377,0.106108425965383,0.9729958006423552,9.48418831995506,4.619279752406085,4.468240686931456,0.032754131359974396,0.6746761659907631,0.7861483212392776,0.3177594587034073,160.47625384923907,192.11333930208488,3665.433551779938,1710.321955596045,4.63675927631385e-4,3.714429074788356e-4,0,1,1,E. virginicus only,Producer: M. vimineum,Tolerant: M. vimineum,231,3.714380769619875e-55,1,3665.433551779938,Resident: M. vimineum
232,with disease,M. vimineum,0.06569959670693541,0.0812069232256306,0.17896246208030142,0.19295829871262152,0.8069819807571528,12.227356933124724,4.579378192231595,3.476370230760146,0.020766792350886697,3.9091345857005106,0.7798139365281719,0.22558318480526562,161.0441365550131,295.54298383633176,4699.451053394403,1881.9052588443217,3.6684086608081053e-4,2.92828060147196e-4,0,1,1,E. virginicus only,Producer: M. vimineum,Tolerant: M. vimineum,232,1.4529709968952665e-251,1,4699.451053394404,Resident: M. vimineum
233,with disease,M. vimineum,0.07846500217613432,0.047899478859374796,0.21020217399881683,0.15449379675889327,0.9441945222640347,11.126239542809024,5.172621880586517,3.174234419909351,0.2453777634485974,0.46443439496071676,0.7821430077882148,0.12608663957312988,202.62155698782158,64.54049126961299,5491.235650163659,740.0687278107082,3.057470413374935e-4,4.0525948214637896e-4,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: E. virginicus,233,1,5.957490241385977e-20,5491.235650163659,Resident: M. vimineum
234,with disease,M. vimineum,0.05329140466389119,0.07932874900825694,0.19945460436553517,0.20634489985032384,0.9748007206959982,11.958002004389511,4.0280808286069885,4.979658197345818,0.11211776661340349,1.3782769254514586,0.7976766828660625,0.0741332396191787,224.33594410907818,241.55141424728214,4660.595275772614,1877.036293259954,5.884905367008939e-4,3.435476255891241e-4,0,1,1,E. virginicus only,Producer: M. vimineum,Tolerant: M. vimineum,234,1.9621325390381274e-75,1,4660.5952757726145,Resident: M. vimineum
235,with disease,M. vimineum,0.05514882210349673,0.06064328149384994,0.21067495111937215,0.08194053697134747,0.852614230062771,13.749902180746858,5.50143602269852,12.074837746798044,0.03692709492515926,3.3378477533514443,0.7599731665392399,0.16185908233764376,169.12985889611682,26.582724887244815,3934.584596408207,324.58547317503326,7.16750879174872e-4,8.925695353789956e-5,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: M. vimineum,235,1,1.0707534088310977e-34,3934.584596408208,Resident: M. vimineum
236,with disease,M. vimineum,0.04208376769843875,0.06210438121705337,0.18989715238063776,0.18371255871600847,0.8655096077515052,17.261617656210937,5.0142407312124115,8.515659726559079,0.012512281422445332,9.32218776791276,0.7962319101048773,0.09767094458382657,166.7942432256245,163.84528366293023,4105.113631993571,1246.0195667029789,8.556062807620489e-4,4.769966816178502e-4,0,1,1,E. virginicus only,Producer: M. vimineum,Tolerant: M. vimineum,236,2.8546137648738216e-85,1,4105.11363199357,Resident: M. vimineum
237,with disease,M. vimineum,0.051825258490025325,0.1489110453331563,0.20515672350202488,0.15263767937970874,0.9733023701956648,14.507604858869971,5.053476369044295,3.7705197564783335,0.015020386248445483,0.9361873626344387,0.7710200568526738,0.08156985946340536,186.87256121957543,138.51140554594517,4432.775430785624,2183.7110824204574,6.674428395673384e-4,5.645652005811242e-6,0,1,1,E. virginicus only,Producer: M. vimineum,Tolerant: M. vimineum,237,1.727597826808571e-184,1,4432.775430785624,Resident: M. vimineum
238,with disease,M. vimineum,0.07773850570070974,0.09730744582309116,0.20715669519681412,0.2047568032780921,0.8606706434983585,15.0834836025958,3.4332975264145973,5.22150087154076,0.06425960449832602,1.074883930551262,0.7357380747540246,0.036025828920790606,173.2435985028079,12.611595580015488,6384.713901099917,94.65530653788392,2.60746021317289e-4,1.7294830433095594e-4,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: M. vimineum,238,1,4.632601059121737e-56,6384.713901099916,Resident: M. vimineum
239,with disease,M. vimineum,0.07979934769665657,0.02262335100686385,0.2093672328016748,0.09332806242787536,0.9302988690154571,11.214021044883077,4.235009730685646,6.781672049270878,0.033622275295624615,0.7858722579924767,0.7554010257739349,0.20787482385099731,261.099362605161,53.53556874677474,7305.487347942591,515.2855206267029,2.2225361608434717e-4,4.2780142547655655e-4,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: E. virginicus,239,1,2.566517408377868e-28,7305.487347942591,Resident: M. vimineum
240,with disease,M. vimineum,0.11632513675521056,0.055074816742188754,0.2059750891826004,0.17720320516894786,0.8238413144084276,11.725384434432966,4.757557631446631,3.010993458339527,0.019801913224730947,0.939573594810752,0.7672801264123028,0.1338193036042885,137.23498146534251,36.92434525164612,5931.824628226494,338.6928039129382,1.2992364280733177e-4,3.7383095718717096e-4,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: E. virginicus,240,1,2.005082659624258e-65,5931.824628226494,Resident: M. vimineum
241,with disease,M. vimineum,0.050329061856731555,0.05349154171057425,0.21514889061052858,0.14815145224716342,0.9599639202453941,11.096248151190583,4.431220632086261,11.949696575405735,0.01753782749475604,3.0100279838718578,0.7642156921712051,0.3347839991194884,192.7018946299267,365.19175520356475,3234.2726382655683,2224.574175492322,0.0010125442150608012,5.471474101400541e-4,0,1,1,E. virginicus only,Producer: M. vimineum,Tolerant: M. vimineum,241,0,1,3234.272638265569,Resident: M. vimineum
242,with disease,M. vimineum,0.07910361769145634,0.07067757309889698,0.20540206616887907,0.20644523294550673,0.9329060752223683,5.984525110529151,3.9398576819145,3.6499195126510653,0.0642799654724942,0.9601074261750993,0.7631095248487475,0.19126822293547624,211.832837412001,211.1956935221321,3188.8609529657306,1315.2016250585293,5.006867366879469e-4,6.023918968125282e-4,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: E. virginicus,242,0.9999948820995994,5.117900400615203e-6,3188.860952965731,Resident: M. vimineum
243,with disease,M. vimineum,0.07817635231603444,0.0762863523010135,0.20712950859037313,0.10312698486492139,0.9628885065072819,8.47279393405581,3.750891761516121,7.6852103415046615,0.04682112216172336,2.1878489686887628,0.7258236841161179,0.21237827179466404,126.3878359038699,141.2316071243243,2616.626756664312,1370.9782198945318,6.303979553943285e-4,1.34463409622874e-4,0,1,1,E. virginicus only,Producer: M. vimineum,Tolerant: M. vimineum,243,4.3495916817799676e-181,1,2616.626756664312,Resident: M. vimineum
244,with disease,M. vimineum,0.047359345770398735,0.09533464016495913,0.19335790253522112,0.1875072518127532,0.8576017733724063,14.629910379093316,3.176202232665198,6.539010708976622,0.02077444877160495,3.898140593053769,0.7626723539266311,0.11004199382850328,135.86821144266008,80.56457298489435,3122.7004104484267,521.3490235669701,9.872168241634191e-4,3.096141788464221e-4,1,1,1,coexistence,Producer: M. vimineum,Tolerant: M. vimineum,244,0.5386019311007477,0.4613980688992522,3122.7004104484267,Resident: M. vimineum
245,with disease,M. vimineum,0.08501434813540462,0.023918214882352257,0.20608186297108794,0.07000362824240457,0.9489331519676056,11.121843675921038,2.9887011069952085,3.71381664360787,0.025628333008906337,0.4223115232573153,0.7702111649655436,0.3360438112795302,175.09781027912348,57.785372895308896,5238.81423127127,434.4834274238208,2.7183313886495125e-4,3.6779153154477246e-4,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: E. virginicus,245,1,2.3742692480091367e-18,5238.814231271269,Resident: M. vimineum
246,with disease,M. vimineum,0.0497300649930111,0.11278951739556507,0.1941330295433586,0.18792529595326268,0.8604131144594835,13.13129888052083,3.9488974772247096,3.1282856520319493,0.012712617911278921,2.453316785580678,0.7675627004432165,0.17052652110366834,150.47928700614608,183.39899315031045,3260.3656537013003,1359.4255486314346,8.906165742428605e-4,2.043204061034384e-4,0,1,1,E. virginicus only,Producer: M. vimineum,Tolerant: M. vimineum,246,5.102366878505814e-270,1,3260.3656537013003,Resident: M. vimineum
247,with disease,M. vimineum,0.07422952313659104,0.07079223853922302,0.2156345972630302,0.13236274470618195,0.7489447659988145,12.893679801558134,3.573311707114563,23.154050280659018,0.059392813222604014,7.620845340304646,0.7343933501131831,0.22948550592965405,141.33299181521627,36.021159809303235,4062.904474004367,232.28843919112705,4.6886920746148827e-4,2.1406736684009391e-4,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: M. vimineum,247,1,5.5431498149291e-61,4062.9044740043664,Resident: M. vimineum
248,with disease,M. vimineum,0.07041880879311523,0.13098760141393584,0.20421747769385876,0.20610914993806562,0.8675381425327532,10.624366302993293,3.9107036360908616,3.9373553424089995,0.018242346199155435,3.713213420979268,0.7474142770163666,0.13586956745129095,120.31469097262594,158.4141406709628,2844.451802435714,1211.5184305382381,6.679816609051518e-4,2.0162099924799e-4,0,1,1,E. virginicus only,Producer: M. vimineum,Tolerant: M. vimineum,248,2.83538546720387e-233,1,2844.451802435715,Resident: M. vimineum
249,with disease,M. vimineum,0.05134831938658285,0.028397149200910025,0.21430048627745582,0.14449929289845692,0.9066304385958951,16.68750265803009,11.943641296819948,5.4152319629597905,0.0484593820965186,0.8856933302824229,0.7513163482898769,0.16794987244262546,197.68633687286646,52.66738954979496,5116.603600307434,933.4170628641798,6.202290933588878e-4,7.990679710146353e-4,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: E. virginicus,249,1,9.41802486343118e-33,5116.603600307434,Resident: M. vimineum
250,with disease,M. vimineum,0.085765532643607,0.03897401010792378,0.20546775197584113,0.2114972379426405,0.9515281083207437,13.604958640996475,5.00421086059324,7.834253730830877,0.6886271397566041,0.2151050712571121,0.7436061238553336,0.09120922977395136,178.38514092478337,13.280137455183606,6608.9196258868615,164.465758789235,2.1118299420257224e-4,6.69795169787074e-4,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: E. virginicus,250,1,6.079075939289685e-23,6608.9196258868615,Resident: M. vimineum
