time,species,N,virulence,transmission
8,Susceptible annual,504.0350896576973,0.01334,0.11399999999999999
9,Susceptible annual,504.00032401969884,0.01334,0.11399999999999999
10,Susceptible annual,503.9726649002656,0.01334,0.11399999999999999
11,Susceptible annual,503.94798248085465,0.01334,0.11399999999999999
12,Susceptible annual,503.9255353708326,0.01334,0.11399999999999999
13,Susceptible annual,503.9050623280193,0.01334,0.11399999999999999
14,Susceptible annual,503.8863816238548,0.01334,0.11399999999999999
15,Susceptible annual,503.86933515748194,0.01334,0.11399999999999999
16,Susceptible annual,503.8537797293695,0.01334,0.11399999999999999
17,Susceptible annual,503.83958482932877,0.01334,0.11399999999999999
18,Susceptible annual,503.82663139973835,0.01334,0.11399999999999999
19,Susceptible annual,503.8148108136778,0.01334,0.11399999999999999
20,Susceptible annual,503.80402395741424,0.01334,0.11399999999999999
21,Susceptible annual,503.79418039563404,0.01334,0.11399999999999999
22,Susceptible annual,503.78519761038535,0.01334,0.11399999999999999
23,Susceptible annual,503.77700030698276,0.01334,0.11399999999999999
24,Susceptible annual,503.76951978092654,0.01334,0.11399999999999999
25,Susceptible annual,503.7626933404318,0.01334,0.11399999999999999
26,Susceptible annual,503.7564637796755,0.01334,0.11399999999999999
27,Susceptible annual,503.7507788982923,0.01334,0.11399999999999999
28,Susceptible annual,503.7455910630118,0.01334,0.11399999999999999
29,Susceptible annual,503.740856807761,0.01334,0.11399999999999999
30,Susceptible annual,503.7365364688266,0.01334,0.11399999999999999
31,Susceptible annual,503.7325938520306,0.01334,0.11399999999999999
32,Susceptible annual,503.7289959290309,0.01334,0.11399999999999999
33,Susceptible annual,503.7257125602799,0.01334,0.11399999999999999
34,Susceptible annual,503.72271624221315,0.01334,0.11399999999999999
35,Susceptible annual,503.7199818766133,0.01334,0.11399999999999999
36,Susceptible annual,503.7174865601618,0.01334,0.11399999999999999
37,Susceptible annual,503.71520939240577,0.01334,0.11399999999999999
38,Susceptible annual,503.71313130056734,0.01334,0.11399999999999999
39,Susceptible annual,503.7112348796514,0.01334,0.11399999999999999
40,Susceptible annual,503.70950424657264,0.01334,0.11399999999999999
41,Susceptible annual,503.7079249070455,0.01334,0.11399999999999999
42,Susceptible annual,503.70648363411874,0.01334,0.11399999999999999
43,Susceptible annual,503.7051683573446,0.01334,0.11399999999999999
44,Susceptible annual,503.7039680616222,0.01334,0.11399999999999999
45,Susceptible annual,503.70287269493014,0.01334,0.11399999999999999
46,Susceptible annual,503.70187308409,0.01334,0.11399999999999999
47,Susceptible annual,503.70096085793097,0.01334,0.11399999999999999
48,Susceptible annual,503.7001283771556,0.01334,0.11399999999999999
49,Susceptible annual,503.6993686703447,0.01334,0.11399999999999999
50,Susceptible annual,503.69867537556246,0.01334,0.11399999999999999
51,Susceptible annual,503.6980426870626,0.01334,0.11399999999999999
52,Susceptible annual,503.69746530666356,0.01334,0.11399999999999999
53,Susceptible annual,503.69693839936616,0.01334,0.11399999999999999
54,Susceptible annual,503.6964575528598,0.01334,0.11399999999999999
55,Susceptible annual,503.69601874057105,0.01334,0.11399999999999999
56,Susceptible annual,503.6956182879328,0.01334,0.11399999999999999
57,Susceptible annual,503.6952528416144,0.01334,0.11399999999999999
58,Susceptible annual,503.694919341432,0.01334,0.11399999999999999
59,Susceptible annual,503.6946149947256,0.01334,0.11399999999999999
60,Susceptible annual,503.6943372529673,0.01334,0.11399999999999999
61,Susceptible annual,503.69408379042085,0.01334,0.11399999999999999
62,Susceptible annual,503.6938524846678,0.01334,0.11399999999999999
63,Susceptible annual,503.69364139882026,0.01334,0.11399999999999999
64,Susceptible annual,503.6934487653158,0.01334,0.11399999999999999
65,Susceptible annual,503.69327297110874,0.01334,0.11399999999999999
66,Susceptible annual,503.6931125441615,0.01334,0.11399999999999999
67,Susceptible annual,503.69296614111784,0.01334,0.11399999999999999
68,Susceptible annual,503.69283253605977,0.01334,0.11399999999999999
69,Susceptible annual,503.69271061022806,0.01334,0.11399999999999999
70,Susceptible annual,503.69259934266745,0.01334,0.11399999999999999
71,Susceptible annual,503.69249780167354,0.01334,0.11399999999999999
72,Susceptible annual,503.6924051369841,0.01334,0.11399999999999999
73,Susceptible annual,503.69232057266316,0.01334,0.11399999999999999
74,Susceptible annual,503.6922434006102,0.01334,0.11399999999999999
75,Susceptible annual,503.69217297462103,0.01334,0.11399999999999999
76,Susceptible annual,503.6921087049813,0.01334,0.11399999999999999
77,Susceptible annual,503.692050053527,0.01334,0.11399999999999999
78,Susceptible annual,503.69199652913665,0.01334,0.11399999999999999
79,Susceptible annual,503.691947683626,0.01334,0.11399999999999999
80,Susceptible annual,503.691903107983,0.01334,0.11399999999999999
81,Susceptible annual,503.69186242895734,0.01334,0.11399999999999999
82,Susceptible annual,503.6918253059233,0.01334,0.11399999999999999
83,Susceptible annual,503.6917914280227,0.01334,0.11399999999999999
84,Susceptible annual,503.6917605115854,0.01334,0.11399999999999999
85,Susceptible annual,503.69173229773133,0.01334,0.11399999999999999
86,Susceptible annual,503.6917065502165,0.01334,0.11399999999999999
87,Susceptible annual,503.69168305343595,0.01334,0.11399999999999999
88,Susceptible annual,503.69166161064186,0.01334,0.11399999999999999
89,Susceptible annual,503.6916420422879,0.01334,0.11399999999999999
90,Susceptible annual,503.6916241845153,0.01334,0.11399999999999999
91,Susceptible annual,503.69160788779175,0.01334,0.11399999999999999
92,Susceptible annual,503.6915930156597,0.01334,0.11399999999999999
93,Susceptible annual,503.69157944358204,0.01334,0.11399999999999999
94,Susceptible annual,503.69156705791863,0.01334,0.11399999999999999
95,Susceptible annual,503.691555754955,0.01334,0.11399999999999999
96,Susceptible annual,503.6915454400506,0.01334,0.11399999999999999
97,Susceptible annual,503.6915360268309,0.01334,0.11399999999999999
98,Susceptible annual,503.6915274364732,0.01334,0.11399999999999999
99,Susceptible annual,503.69151959704544,0.01334,0.11399999999999999
100,Susceptible annual,503.6915124429089,0.01334,0.11399999999999999
1,Infected annual,1.1476725879568983e-40,0.01334,0.11399999999999999
2,Infected annual,491.99131277322675,0.01334,0.11399999999999999
3,Infected annual,308.8443261535606,0.01334,0.11399999999999999
4,Infected annual,269.1820267407593,0.01334,0.11399999999999999
5,Infected annual,260.3864329646215,0.01334,0.11399999999999999
6,Infected annual,258.74572412879286,0.01334,0.11399999999999999
7,Infected annual,258.4685092750847,0.01334,0.11399999999999999
8,Infected annual,258.41203120797434,0.01334,0.11399999999999999
9,Infected annual,258.3893407138221,0.01334,0.11399999999999999
10,Infected annual,258.37269113355916,0.01334,0.11399999999999999
11,Infected annual,258.35805727895485,0.01334,0.11399999999999999
12,Infected annual,258.3447798914223,0.01334,0.11399999999999999
13,Infected annual,258.33267421458686,0.01334,0.11399999999999999
14,Infected annual,258.3216287198745,0.01334,0.11399999999999999
15,Infected annual,258.31154941808416,0.01334,0.11399999999999999
16,Infected annual,258.3023516074445,0.01334,0.11399999999999999
17,Infected annual,258.2939581464186,0.01334,0.11399999999999999
18,Infected annual,258.2862986668065,0.01334,0.11399999999999999
19,Infected annual,258.2793089630866,0.01334,0.11399999999999999
20,Infected annual,258.2729304499585,0.01334,0.11399999999999999
21,Infected annual,258.26710966952106,0.01334,0.11399999999999999
22,Infected annual,258.26179784199127,0.01334,0.11399999999999999
23,Infected annual,258.2569504559273,0.01334,0.11399999999999999
24,Infected annual,258.2525268943869,0.01334,0.11399999999999999
25,Infected annual,258.248490093912,0.01334,0.11399999999999999
26,Infected annual,258.2448062334013,0.01334,0.11399999999999999
27,Infected annual,258.241444450278,0.01334,0.11399999999999999
28,Infected annual,258.23837658152735,0.01334,0.11399999999999999
29,Infected annual,258.23557692742634,0.01334,0.11399999999999999
30,Infected annual,258.2330220359797,0.01334,0.11399999999999999
31,Infected annual,258.2306905062448,0.01334,0.11399999999999999
32,Infected annual,258.22856280886157,0.01334,0.11399999999999999
33,Infected annual,258.22662112232445,0.01334,0.11399999999999999
34,Infected annual,258.22484918356696,0.01334,0.11399999999999999
35,Infected annual,258.2232321516384,0.01334,0.11399999999999999
36,Infected annual,258.22175648331006,0.01334,0.11399999999999999
37,Infected annual,258.22040981956775,0.01334,0.11399999999999999
38,Infected annual,258.21918088204455,0.01334,0.11399999999999999
39,Infected annual,258.2180593784996,0.01334,0.11399999999999999
40,Infected annual,258.2170359165857,0.01334,0.11399999999999999
41,Infected annual,258.21610192514885,0.01334,0.11399999999999999
42,Infected annual,258.2152495824195,0.01334,0.11399999999999999
43,Infected annual,258.21447175048297,0.01334,0.11399999999999999
44,Infected annual,258.21376191547716,0.01334,0.11399999999999999
45,Infected annual,258.21311413303334,0.01334,0.11399999999999999
46,Infected annual,258.2125229784714,0.01334,0.11399999999999999
47,Infected annual,258.21198350136746,0.01334,0.11399999999999999
48,Infected annual,258.2114911840884,0.01334,0.11399999999999999
49,Infected annual,258.211041903944,0.01334,0.11399999999999999
50,Infected annual,258.2106318986679,0.01334,0.11399999999999999
51,Infected annual,258.2102577348938,0.01334,0.11399999999999999
52,Infected annual,258.20991627941044,0.01334,0.11399999999999999
53,Infected annual,258.20960467291434,0.01334,0.11399999999999999
54,Infected annual,258.2093203060645,0.01334,0.11399999999999999
55,Infected annual,258.20906079762767,0.01334,0.11399999999999999
56,Infected annual,258.2088239745415,0.01334,0.11399999999999999
57,Infected annual,258.2086078537079,0.01334,0.11399999999999999
58,Infected annual,258.20841062539296,0.01334,0.11399999999999999
59,Infected annual,258.20823063806364,0.01334,0.11399999999999999
60,Infected annual,258.2080663845654,0.01334,0.11399999999999999
61,Infected annual,258.20791648949273,0.01334,0.11399999999999999
62,Infected annual,258.2077796976806,0.01334,0.11399999999999999
63,Infected annual,258.20765486368407,0.01334,0.11399999999999999
64,Infected annual,258.2075409421905,0.01334,0.11399999999999999
65,Infected annual,258.2074369792669,0.01334,0.11399999999999999
66,Infected annual,258.20734210437035,0.01334,0.11399999999999999
67,Infected annual,258.2072555230579,0.01334,0.11399999999999999
68,Infected annual,258.2071765103358,0.01334,0.11399999999999999
69,Infected annual,258.20710440458566,0.01334,0.11399999999999999
70,Infected annual,258.2070386020256,0.01334,0.11399999999999999
71,Infected annual,258.20697855165656,0.01334,0.11399999999999999
72,Infected annual,258.2069237506439,0.01334,0.11399999999999999
73,Infected annual,258.2068737401077,0.01334,0.11399999999999999
74,Infected annual,258.20682810128454,0.01334,0.11399999999999999
75,Infected annual,258.2067864520162,0.01334,0.11399999999999999
76,Infected annual,258.2067484435526,0.01334,0.11399999999999999
77,Infected annual,258.20671375763,0.01334,0.11399999999999999
78,Infected annual,258.20668210380325,0.01334,0.11399999999999999
79,Infected annual,258.20665321702086,0.01334,0.11399999999999999
80,Infected annual,258.206626855398,0.01334,0.11399999999999999
81,Infected annual,258.20660279819714,0.01334,0.11399999999999999
82,Infected annual,258.2065808439745,0.01334,0.11399999999999999
83,Infected annual,258.206560808896,0.01334,0.11399999999999999
84,Infected annual,258.2065425251983,0.01334,0.11399999999999999
85,Infected annual,258.20652583978267,0.01334,0.11399999999999999
86,Infected annual,258.20651061293626,0.01334,0.11399999999999999
87,Infected annual,258.2064967171548,0.01334,0.11399999999999999
88,Infected annual,258.2064840360817,0.01334,0.11399999999999999
89,Infected annual,258.2064724635339,0.01334,0.11399999999999999
90,Infected annual,258.20646190261016,0.01334,0.11399999999999999
91,Infected annual,258.2064522648754,0.01334,0.11399999999999999
92,Infected annual,258.2064434696304,0.01334,0.11399999999999999
93,Infected annual,258.206435443227,0.01334,0.11399999999999999
94,Infected annual,258.2064281184573,0.01334,0.11399999999999999
95,Infected annual,258.20642143398726,0.01334,0.11399999999999999
96,Infected annual,258.20641533384565,0.01334,0.11399999999999999
97,Infected annual,258.20640976695194,0.01334,0.11399999999999999
98,Infected annual,258.2064046866916,0.01334,0.11399999999999999
99,Infected annual,258.20640005052553,0.01334,0.11399999999999999
100,Infected annual,258.2063958196329,0.01334,0.11399999999999999
1,Annual,3196.8067516974156,0.01334,0.11399999999999999
2,Annual,1394.9372931294167,0.01334,0.11399999999999999
3,Annual,886.9313686723609,0.01334,0.11399999999999999
4,Annual,786.6442796548423,0.01334,0.11399999999999999
5,Annual,766.6455145120624,0.01334,0.11399999999999999
6,Annual,763.1548501569184,0.01334,0.11399999999999999
7,Annual,762.5738670170356,0.01334,0.11399999999999999
8,Annual,762.4471208656716,0.01334,0.11399999999999999
