month,site,plot,treatment,sp,ID,focal,age,leaves_tot,leaves_infec,leaf_area.pix,lesion_area.pix,severity,plant_group,next_severity,Mv_dens,EvS_dens,EvA_dens,Mv_sev,Ev_sev,Mv_sev_dens,EvS_sev_dens,EvA_sev_dens,edge_severity,dew_c,temp_avg_s,hum_avg_s,fungicide,plotf,next_severity_l,next_severity_t
jul,D1,8,fungicide,Ev,1,1,seedling,6,4,480140,5693,0.007904638924758057,EvS,0.001977714370714952,3,3,3,6.37304391452394e-4,0.09782566257970164,0.0019119131743571822,0.19565132515940328,0.2934769877391049,0.3734388111927026,NA,NA,NA,1,D18f,-6.223329281229227,0.0029466293233011095
jul,D1,8,fungicide,Ev,2,1,seedling,5,2,179293,69304,0.1546161869119263,EvS,0.034398723970444425,3,3,3,6.37304391452394e-4,0.024469888586117518,0.0019119131743571822,0.048939777172235036,0.07340966575835256,0.3734388111927026,NA,NA,NA,1,D18f,-3.334703486606592,0.03530456302886768
jul,D1,8,fungicide,Ev,3,1,seedling,7,3,420173,40231,0.041035138247476975,EvS,0.0123226142578775,3,3,3,6.37304391452394e-4,0.08126041291834218,0.0019119131743571822,0.16252082583668437,0.24378123875502655,0.3734388111927026,NA,NA,NA,1,D18f,-4.38383984392067,0.013271402946091746
jul,D1,9,fungicide,Ev,1,1,seedling,5,1,133722,64261,0.09611133545714243,EvS,0.001790870120406036,3,3,5,5.539007848722668e-4,0.1632181078211611,0.0016617023546168003,0.3264362156423222,0.8160905391058055,0.0029427515125659645,NA,NA,NA,1,D19f,-6.3227039695420135,0.0027601485832068023
jul,D1,9,fungicide,Ev,2,1,seedling,5,3,220117,25591,0.06975653856812514,EvS,0.020987170496266656,3,3,5,5.539007848722668e-4,0.17200304011750023,0.0016617023546168003,0.34400608023500046,0.8600152005875011,0.0029427515125659645,NA,NA,NA,1,D19f,-3.8425867991871185,0.02191910207117664
jul,D1,9,fungicide,Ev,3,1,seedling,8,5,223993,111184,0.31023290906412254,EvS,0.022126457271203964,3,3,5,5.539007848722668e-4,0.09184424995216775,0.0016617023546168003,0.1836884999043355,0.4592212497608388,0.0029427515125659645,NA,NA,NA,1,D19f,-3.7885621344673535,0.023056172334878666
jul,D1,9,fungicide,Ev,A,1,adult,6,3,532340,116758,0.10966487583123567,EvA,0.009211668052165157,3,3,5,5.539007848722668e-4,0.1587002610297967,0.0016617023546168003,0.4761007830893901,0.6348010441191868,0.0029427515125659645,NA,NA,NA,1,D19f,-4.677922431128816,0.010166509164904136
jul,D1,10,fungicide,Ev,2,1,seedling,5,3,297582,118900,0.2397322418694679,EvS,0.007897937601152639,3,3,9,7.802137785753297e-6,0.0852671443654305,2.3406413357259892e-5,0.170534288730861,0.7674042992888744,0.006473119002810747,NA,NA,NA,1,D110f,-4.8330987256214994,0.008855334609710708
jul,D1,10,fungicide,Ev,3,1,seedling,7,2,459291,66184,0.04117153239605018,EvS,0.0723276637879655,3,3,9,7.802137785753297e-6,0.1514540475232364,2.3406413357259892e-5,0.3029080950464728,1.3630864277091277,0.006473119002810747,NA,NA,NA,1,D110f,-2.5514591555372212,0.07315971113468152
jul,D1,10,fungicide,Ev,A,1,adult,4,0,209563,0,0,EvA,0.0506544968521621,3,3,9,7.802137785753297e-6,0.16517789165525312,2.3406413357259892e-5,0.4955336749657594,1.321423133242025,0.006473119002810747,NA,NA,NA,1,D110f,-2.930726105419261,0.05152870989330575
jul,D1,1,water,Ev,1,1,seedling,5,2,127420,2151,0.006752472139381573,EvS,0.072875089668365,3,3,1,9.856855268895011e-6,0.052664659199532865,2.9570565806685033e-5,0.10532931839906573,0.052664659199532865,0,1.2277161985898735,0.482601068818429,0.868401676382355,0,D11w,-2.543328784791093,0.07370607198418531
jul,D1,1,water,Ev,2,1,seedling,6,2,212570,40563,0.06360728230700476,EvS,0.1530065354818938,3,3,1,9.856855268895011e-6,0.03371305581032513,2.9570565806685033e-5,0.06742611162065026,0.03371305581032513,0,1.2277161985898735,0.482601068818429,0.868401676382355,0,D11w,-1.711206987526974,0.15368162004321306
jul,D1,1,water,Ev,3,1,seedling,8,2,355403,35067,0.024667068088901893,EvS,0.2062824745962272,3,3,1,9.856855268895011e-6,0.046693127216359424,2.9570565806685033e-5,0.09338625443271885,0.046693127216359424,0,1.2277161985898735,0.482601068818429,0.868401676382355,0,D11w,-1.347477583260894,0.2068539094705536
jul,D1,1,water,Ev,A,1,adult,6,3,180688,25195,0.06971962720269194,EvA,0.1549133177873324,3,3,1,9.856855268895011e-6,0.03167560751176274,2.9570565806685033e-5,0.09502682253528821,0,0,1.2277161985898735,0.482601068818429,0.868401676382355,0,D11w,-1.696568212288921,0.1555846926554504
jul,D1,2,water,Ev,1,1,seedling,6,2,499977,15994,0.010663157171896575,EvS,0.16159215860498696,7,3,1,2.3147360468294434e-4,0.040197742959437156,0.0016203152327806103,0.08039548591887431,0.040197742959437156,0.015630817922303586,1.8429384413176921,-0.003404562789817073,1.430316145593532,0,D12w,-1.6464240492325628,0.16225053961937416
jul,D1,2,water,Ev,2,1,seedling,7,3,425955,38346,0.038581540303553194,EvS,0.07355171961514242,7,3,1,2.3147360468294434e-4,0.03089161524888495,0.0016203152327806103,0.0617832304977699,0.03089161524888495,0.015630817922303586,1.8429384413176921,-0.003404562789817073,1.430316145593532,0,D12w,-2.533356878181996,0.07438138553028806
jul,D1,2,water,Ev,3,1,seedling,7,2,380127,109112,0.08201168857475828,EvS,0.0912372548704134,7,3,1,2.3147360468294434e-4,0.016414899158483254,0.0016203152327806103,0.03282979831696651,0.016414899158483254,0.015630817922303586,1.8429384413176921,-0.003404562789817073,1.430316145593532,0,D12w,-2.29861088359878,0.09203251312942037
jul,D1,2,water,Ev,A,1,adult,6,3,181022,0,0,EvA,0.4551025971577505,7,3,1,2.3147360468294434e-4,0.04375212868340268,0.0016203152327806103,0.13125638605020806,0,0.015630817922303586,1.8429384413176921,-0.003404562789817073,1.430316145593532,0,D12w,-0.18007428138613282,0.4551899461905175
jul,D1,3,water,Ev,1,1,seedling,7,3,524062,35215,0.02879839190237578,EvS,0.06907063149562065,19,3,1,5.792674444338083e-4,0.0943803177970933,0.011006081444242357,0.1887606355941866,0.0943803177970933,0.0266402477462067,1.1824290955945231,-0.27390200035313167,1.4026117882392035,0,D13w,-2.6010403785761755,0.06990901548103773
jul,D1,3,water,Ev,2,1,seedling,6,3,289557,40116,0.06927133517752981,EvS,0.14673190456987542,19,3,1,5.792674444338083e-4,0.08088933670537529,0.011006081444242357,0.16177867341075058,0.08088933670537529,0.0266402477462067,1.1824290955945231,-0.27390200035313167,1.4026117882392035,0,D13w,-1.7604610088068213,0.14741919658433092
jul,D1,3,water,Ev,3,1,seedling,7,3,361953,621,7.352967295280248e-4,EvS,0.13135737407404177,19,3,1,5.792674444338083e-4,0.10373468285470921,0.011006081444242357,0.20746936570941843,0.10373468285470921,0.0266402477462067,1.1824290955945231,-0.27390200035313167,1.4026117882392035,0,D13w,-1.8890036763979166,0.1320745776264269
jul,D1,3,water,Ev,A,1,adult,4,3,521108,148088,0.21313432148422207,EvA,0.29452409742615304,19,3,1,5.792674444338083e-4,0.03293500793647787,0.011006081444242357,0.09880502380943361,0,0.0266402477462067,1.1824290955945231,-0.27390200035313167,1.4026117882392035,0,D13w,-0.8735098117426848,0.2949238559914718
jul,D1,4,water,Ev,1,1,seedling,5,1,381735,1234,6.465218017734816e-4,EvS,0.34010734052663943,67,3,1,1.685935707564336e-6,0.06756605932171793,1.1295769240681051e-4,0.13513211864343586,0.06756605932171793,0,1.4192880700343848,-0.049387385401994104,1.2756009482429576,0,D14w,-0.6628144845657316,0.3404184157396226
jul,D1,4,water,Ev,2,1,seedling,7,3,350910,88990,0.10868476654575654,EvS,0.07780863752224307,67,3,1,1.685935707564336e-6,0.031553311073723576,1.1295769240681051e-4,0.06310662214744715,0.031553311073723576,0,1.4192880700343848,-0.049387385401994104,1.2756009482429576,0,D14w,-2.4724885387449542,0.0786300214959352
jul,D1,4,water,Ev,3,1,seedling,6,3,269396,7183,0.01333167530327102,EvS,0.12411104906947777,67,3,1,1.685935707564336e-6,0.06333767482121876,1.1295769240681051e-4,0.1266753496424375,0.06333767482121876,0,1.4192880700343848,-0.049387385401994104,1.2756009482429576,0,D14w,-1.9540556771262838,0.12484235053043209
jul,D1,4,water,Ev,A,1,adult,6,6,553880,44688,0.08068173611612624,EvA,0.09546053898153631,67,3,1,1.685935707564336e-6,0.040887654550267015,1.1295769240681051e-4,0.12266296365080104,0,0,1.4192880700343848,-0.049387385401994104,1.2756009482429576,0,D14w,-2.248703603647922,0.09624758073449051
jul,D1,5,water,Ev,1,1,seedling,6,2,200633,148671,0.24700323476197833,EvS,0.2775684211344983,3,7,1,0,0.03814141736128818,0,0.22884850416772906,0.03814141736128818,4.1328858044201963e-4,0.15571087366819963,-0.08176985928071337,1.1717962070464334,0,D15w,-0.9565530310281919,0.2780011673968826
jul,D1,5,water,Ev,2,1,seedling,5,1,337560,6114,0.0036224671169569856,EvS,0.08306750799883478,3,7,1,0,0.11926833990962862,0,0.7156100394577718,0.11926833990962862,4.1328858044201963e-4,0.15571087366819963,-0.08176985928071337,1.1717962070464334,0,D15w,-2.4013692768778343,0.08387866070700825
jul,D1,5,water,Ev,3,1,seedling,8,2,408892,96727,0.05913969948054743,EvS,0.360551680655,3,7,1,0,0.10076259578843182,0,0.6045755747305909,0.10076259578843182,4.1328858044201963e-4,0.15571087366819963,-0.08176985928071337,1.1717962070464334,0,D15w,-0.5729692891980183,0.36082298088718867
jul,D1,5,water,Ev,A,1,adult,8,2,260486,53829,0.05166208548636011,EvA,0.36130486835091274,3,7,1,0,0.10325513378649424,0,0.7227859365054597,0,4.1328858044201963e-4,0.15571087366819963,-0.08176985928071337,1.1717962070464334,0,D15w,-0.569703923602409,0.36157470323738955
jul,D1,6,water,Ev,1,1,seedling,6,2,159787,24429,0.050961592620175605,EvS,0.11452900912646675,3,11,1,0,0.0038655739291359927,0,0.03865573929135993,0.0038655739291359927,0.014851922764591984,0.3613809003185658,0.37322313079857206,0.6488604010629291,0,D16w,-2.0452839487516132,0.11527895268847752
jul,D1,6,water,Ev,2,1,seedling,5,3,295293,919,0.0018672979041155734,EvS,0.09966507840888535,3,11,1,0,0.020230338834489336,0,0.20230338834489336,0.020230338834489336,0.014851922764591984,0.3613809003185658,0.37322313079857206,0.6488604010629291,0,D16w,-2.2009425574266035,0.10044394012404315
jul,D1,6,water,Ev,A,1,adult,11,5,536117,8930,0.0075712781148348385,EvA,0.3675505081157717,3,11,1,0,0.018329012097582913,0,0.20161913307341203,0,0.014851922764591984,0.3613809003185658,0.37322313079857206,0.6488604010629291,0,D16w,-0.5427384768652138,0.3678081919521224
jul,D1,7,water,Ev,1,1,seedling,6,5,387367,5495,0.011821261663142877,EvS,0.25212257887920647,3,19,1,1.1598834292946919e-4,0.10322853411958317,3.479650287884076e-4,1.8581136141524972,0.10322853411958317,0.07858504015922534,0.6023079772488541,0.5540518870511565,0.7081346240928009,0,D17w,-1.0873210664636421,0.25260483067127026
jul,D1,7,water,Ev,2,1,seedling,6,4,253384,59114,0.15553205148443996,EvS,0.19591628819256002,3,19,1,1.1598834292946919e-4,0.031373139208934635,3.479650287884076e-4,0.5647165057608234,0.031373139208934635,0.07858504015922534,0.6023079772488541,0.5540518870511565,0.7081346240928009,0,D17w,-1.4120120554192148,0.1965078907447146
jul,D1,7,water,Ev,3,1,seedling,4,2,320805,32674,0.05092501675472639,EvS,0.4422900827004656,3,19,1,1.1598834292946919e-4,0.08367665657379142,3.479650287884076e-4,1.5061798183282455,0.08367665657379142,0.07858504015922534,0.6023079772488541,0.5540518870511565,0.7081346240928009,0,D17w,-0.23187253531111562,0.4424023588041612
jul,D1,8,water,Ev,1,1,seedling,6,2,181198,22833,0.042003774876102386,EvS,0.35027513829367163,3,3,3,1.963574064904245e-4,0.08765000553101146,5.890722194712735e-4,0.17530001106202292,0.2629500165930344,0.14739945251631922,0.8664659137253955,0.43533731688316674,0.8636724607903564,0,D18w,-0.6178287127376567,0.3505664317989369
jul,D1,8,water,Ev,2,1,seedling,4,3,398851,138949,0.2612799015171079,EvS,0.022789417552913024,3,3,3,1.963574064904245e-4,0.014557963317342952,5.890722194712735e-4,0.029115926634685905,0.04367388995202886,0.14739945251631922,0.8664659137253955,0.43533731688316674,0.8636724607903564,0,D18w,-3.7583630270661494,0.02371784281059218
jul,D1,8,water,Ev,3,1,seedling,6,3,507804,629,6.193334436121023e-4,EvS,0.2587088149720846,3,3,3,1.963574064904245e-4,0.10144481934184155,5.890722194712735e-4,0.2028896386836831,0.3043344580255246,0.14739945251631922,0.8664659137253955,0.43533731688316674,0.8636724607903564,0,D18w,-1.052687831286277,0.2591782530752518
jul,D1,8,water,Ev,A,1,adult,5,2,704999,1852,0.001050781632314372,EvA,0.06254160586886502,3,3,3,1.963574064904245e-4,0.10130100327894079,5.890722194712735e-4,0.3039030098368224,0.20260200655788158,0.14739945251631922,0.8664659137253955,0.43533731688316674,0.8636724607903564,0,D18w,-2.70732542555345,0.06339269223876995
jul,D1,9,water,Ev,1,1,seedling,5,2,127944,4205,0.013146376539736134,EvS,0.27223467862481315,3,3,5,1.5041612568511933e-4,0.03692987496362028,4.51248377055358e-4,0.07385974992724056,0.1846493748181014,6.409567234485794e-4,1.0030399797545848,0.06911672045795295,1.0496615625800156,0,D19w,-0.9833118528788637,0.2726778018181501
jul,D1,9,water,Ev,2,1,seedling,6,1,70057,14670,0.03490015273277474,EvS,0.057043172013436984,3,3,5,1.5041612568511933e-4,0.029678616232607417,4.51248377055358e-4,0.059357232465214835,0.1483930811630371,6.409567234485794e-4,1.0030399797545848,0.06911672045795295,1.0496615625800156,0,D19w,-2.805195645161534,0.0579049557254731
jul,D1,9,water,Ev,3,1,seedling,6,1,38151,13117,0.05730299773706238,EvS,0.17741095665167586,3,3,5,1.5041612568511933e-4,0.022211001231178203,4.51248377055358e-4,0.044422002462356405,0.111055006155891,6.409567234485794e-4,1.0030399797545848,0.06911672045795295,1.0496615625800156,0,D19w,-1.5339834848406229,0.17803856179437688
jul,D1,9,water,Ev,A,1,adult,6,1,207651,23157,0.018586474421023735,EvA,0.1996894481911516,3,3,5,1.5041612568511933e-4,0.03511650900319108,4.51248377055358e-4,0.10534952700957326,0.14046603601276433,6.409567234485794e-4,1.0030399797545848,0.06911672045795295,1.0496615625800156,0,D19w,-1.3882326831220768,0.20027370996509877
jul,D1,10,water,Ev,1,1,seedling,4,1,160511,17298,0.02694207873603678,EvS,0.017206077724314248,3,3,9,5.249244020670398e-5,0.04188105594725694,1.5747732062011195e-4,0.08376211189451388,0.37692950352531246,1.1101085871216302e-4,2.011559451966657,0.22732419229100678,1.111882829428559,0,D110w,-4.045079679151848,0.01814536551084282
jul,D2,1,fungicide,Ev,1,1,seedling,7,4,308953,17493,0.03235443578796775,EvS,0.009706472007198609,3,3,1,4.4212458514540865e-4,0.09062243954877058,0.001326373755436226,0.18124487909754117,0.09062243954877058,0.17641749535111062,NA,NA,NA,1,D21f,-4.6251065027090945,0.010660350466328572
jul,D2,1,fungicide,Ev,2,1,seedling,8,3,396544,57044,0.05394483336023241,EvS,0.025344803687146967,3,3,1,4.4212458514540865e-4,0.0834256403580157,0.001326373755436226,0.1668512807160314,0.0834256403580157,0.17641749535111062,NA,NA,NA,1,D21f,-3.6494716082589607,0.026268257376471586
jul,D2,1,fungicide,Ev,3,1,seedling,9,6,370892,109914,0.19756694671225047,EvS,0.15148946306467884,3,3,1,4.4212458514540865e-4,0.035551602574009675,0.001326373755436226,0.07110320514801935,0.035551602574009675,0.17641749535111062,NA,NA,NA,1,D21f,-1.7229610085306828,0.15216749912875532
jul,D2,1,fungicide,Ev,A,1,adult,6,2,340235,20777,0.020355538573828873,EvA,0.3296488898587496,3,3,1,4.4212458514540865e-4,0.09462207195348354,0.001326373755436226,0.28386621586045063,0,0.17641749535111062,NA,NA,NA,1,D21f,-0.7097719604161784,0.32998031225202057
jul,D2,2,fungicide,Ev,1,1,seedling,6,2,328650,5234,0.005308585628074446,EvS,0.004096417005103101,7,3,1,5.046859263294183e-4,0.0176102636554069,0.003532801484305928,0.0352205273108138,0.0176102636554069,0.012533409869271395,NA,NA,NA,1,D22f,-5.493294675881125,0.005061209968128192
jul,D2,2,fungicide,Ev,2,1,seedling,8,3,402328,45897,0.04277946103676602,EvS,0.028783781305215278,7,3,1,5.046859263294183e-4,0.005119971852509708,0.003532801484305928,0.010239943705019416,0.005119971852509708,0.012533409869271395,NA,NA,NA,1,D22f,-3.518703328806281,0.02970054437660591
jul,D2,2,fungicide,Ev,3,1,seedling,6,3,367170,6009,0.00818285807664025,EvS,0.08914236818014128,7,3,1,5.046859263294183e-4,0.0166521728392183,0.003532801484305928,0.0333043456784366,0.0166521728392183,0.012533409869271395,NA,NA,NA,1,D22f,-2.3241417539884655,0.0899417020941877
jul,D2,3,fungicide,Ev,1,1,seedling,6,1,132635,69295,0.08707480428745555,EvS,0.0718708461058514,19,3,1,7.588675436932859e-4,0.013899890561937044,0.014418483330172432,0.027799781123874087,0.013899890561937044,0.43849994153147165,NA,NA,NA,1,D23f,-2.5582873570789073,0.07270378220292173
jul,D2,3,fungicide,Ev,2,1,seedling,7,4,816979,8142,0.0056948482501648495,EvS,0.03724038749625487,19,3,1,7.588675436932859e-4,0.041026542574367275,0.014418483330172432,0.08205308514873455,0.041026542574367275,0.43849994153147165,NA,NA,NA,1,D23f,-3.2523840857587984,0.0381406980264178
jul,D2,3,fungicide,Ev,3,1,seedling,6,5,776425,2100,0.0022539202112245227,EvS,0.07541819768124695,19,3,1,7.588675436932859e-4,0.042173518587347386,0.014418483330172432,0.08434703717469477,0.042173518587347386,0.43849994153147165,NA,NA,NA,1,D23f,-2.506280757462539,0.07624423231610834
jul,D2,3,fungicide,Ev,A,1,adult,5,2,139777,11794,0.03375090322442176,EvA,0.007319162327175396,19,3,1,7.588675436932859e-4,0.03167452424961498,0.014418483330172432,0.09502357274884493,0,0.43849994153147165,NA,NA,NA,1,D23f,-4.909777703698982,0.008277685357667274
jul,D2,4,fungicide,Ev,1,1,seedling,6,2,311476,18992,0.020324733419803346,EvS,0.25500183386604725,67,3,1,6.753522255945406e-5,0.024291487983676165,0.004524859911483422,0.04858297596735233,0.024291487983676165,0.11566996185896215,NA,NA,NA,1,D24f,-1.0721084407936294,0.25547848399471257
jul,D2,4,fungicide,Ev,2,1,seedling,6,3,504956,36482,0.036123939511561405,EvS,0.028850509190071948,67,3,1,6.753522255945406e-5,0.019025085953090146,0.004524859911483422,0.03805017190618029,0.019025085953090146,0.11566996185896215,NA,NA,NA,1,D24f,-3.516319138401013,0.02976714244067492
jul,D2,4,fungicide,Ev,3,1,seedling,7,2,449947,302,1.91768617827687e-4,EvS,0.013997913218894601,67,3,1,6.753522255945406e-5,0.031002476251001384,0.004524859911483422,0.06200495250200277,0.031002476251001384,0.11566996185896215,NA,NA,NA,1,D24f,-4.254679785686242,0.014943442570608815
jul,D2,4,fungicide,Ev,A,1,adult,4,2,658105,48119,0.0365587558216394,EvA,0.08835120710785652,67,3,1,6.753522255945406e-5,0.018880147183064147,0.004524859911483422,0.05664044154919244,0,0.11566996185896215,NA,NA,NA,1,D24f,-2.333924737418734,0.08915208024577898
jul,D2,5,fungicide,Ev,1,1,seedling,7,2,450428,3670,0.0023279445961872456,EvS,0.10604109453065547,3,7,1,7.093405466936931e-4,0.04774455434723092,0.002128021640081079,0.28646732608338554,0.04774455434723092,0.4244606591595393,NA,NA,NA,1,D25f,-2.1318247921876443,0.10680755154518726
jul,D2,5,fungicide,Ev,2,1,seedling,5,4,757333,96868,0.10232539715026283,EvS,0.025050311179288538,3,7,1,7.093405466936931e-4,0.014412070162539054,0.002128021640081079,0.08647242097523433,0.014412070162539054,0.4244606591595393,NA,NA,NA,1,D25f,-3.6614607254249543,0.025974337811235447
jul,D2,5,fungicide,Ev,A,1,adult,5,2,98298,5715,0.023255813953488372,EvA,0.10713672566041398,3,7,1,7.093405466936931e-4,0.040768597894797205,0.002128021640081079,0.28538018526358044,0,0.4244606591595393,NA,NA,NA,1,D25f,-2.1203194183951846,0.10790105109687231
jul,D2,7,fungicide,Ev,1,1,seedling,6,3,523945,17282,0.016492189065646205,EvS,0.09117059897085857,3,19,1,2.2492746684641357e-5,0.04866739948651245,6.747824005392408e-5,0.8760131907572241,0.04866739948651245,0.031697272641406586,NA,NA,NA,1,D27f,-2.299415065436882,0.09196598691060397
jul,D2,7,fungicide,Ev,2,1,seedling,7,2,82327,11725,0.040691389216174524,EvS,0.14456662871911632,3,19,1,2.2492746684641357e-5,0.04060099943633634,6.747824005392408e-5,0.7308179898540541,0.04060099943633634,0.031697272641406586,NA,NA,NA,1,D27f,-1.7778619596209446,0.14525813333250326
jul,D2,7,fungicide,Ev,3,1,seedling,8,4,459349,87462,0.0952021230045129,EvS,0.07190226813282634,3,19,1,2.2492746684641357e-5,0.022430754840223548,6.747824005392408e-5,0.40375358712402387,0.022430754840223548,0.031697272641406586,NA,NA,NA,1,D27f,-2.557816401641479,0.07273514309754846
jul,D2,7,fungicide,Ev,A,1,adult,5,1,277128,14007,0.010108686238849918,EvA,0.03503853757929557,3,19,1,2.2492746684641357e-5,0.05079523376211121,6.747824005392408e-5,0.965109441480113,0,0.031697272641406586,NA,NA,NA,1,D27f,-3.3156121324382917,0.03594313186416076
jul,D2,8,fungicide,Ev,1,1,seedling,5,3,654851,925,8.475210391371473e-4,EvS,0.015424168277456917,3,3,3,0.003111101538012698,0.04824056191904921,0.009333304614038094,0.09648112383809843,0.14472168575714764,0.5461411771616891,NA,NA,NA,1,D28f,-4.156211457140691,0.0163669228138821
jul,D2,8,fungicide,Ev,2,1,seedling,4,2,364858,7772,0.010650718909822452,EvS,0.18356161504685528,3,3,3,0.003111101538012698,0.044972829295487446,0.009333304614038094,0.08994565859097489,0.13491848788646232,0.5461411771616891,NA,NA,NA,1,D28f,-1.4923968362859141,0.1841772539280871
jul,D2,8,fungicide,Ev,3,1,seedling,6,4,657968,21046,0.021324238666115474,EvS,0.042399687663442626,3,3,3,0.003111101538012698,0.04141498937672311,0.009333304614038094,0.08282997875344622,0.12424496813016933,0.5461411771616891,NA,NA,NA,1,D28f,-3.1172669440572855,0.043289960644642154
jul,D2,8,fungicide,Ev,A,1,adult,5,5,475118,53568,0.11274672818120972,EvA,0.5664522083467988,3,3,3,0.003111101538012698,0.010940826205025024,0.009333304614038094,0.03282247861507507,0.021881652410050047,0.5461411771616891,NA,NA,NA,1,D28f,0.2673901365362505,0.5663229238947621
jul,D2,9,fungicide,Ev,A,1,adult,5,2,694053,97432,0.056152484032199274,EvA,0.24177596232488602,3,3,5,2.45011849418347e-4,0.01943914140142642,7.350355482550411e-4,0.05831742420427926,0.07775656560570568,0.13501391469937207,NA,NA,NA,1,D29f,-1.1429645671551802,0.2422783437211411
jul,D2,10,fungicide,Ev,1,1,seedling,7,2,454999,56492,0.03547386132402803,EvS,0.05819981721569357,3,3,9,1.1326288504616071e-4,0.08164213716546885,3.3978865513848214e-4,0.1632842743309377,0.7347792344892197,0.04710552908315846,NA,NA,NA,1,D210f,-2.78389479750716,0.05905935064523502
jul,D2,10,fungicide,Ev,2,1,seedling,8,4,521803,16747,0.016047243883227962,EvS,0.05126697988952014,3,3,9,1.1326288504616071e-4,0.08811767631240222,3.3978865513848214e-4,0.17623535262480444,0.79305908681162,0.04710552908315846,NA,NA,NA,1,D210f,-2.918062101827119,0.0521400013294238
jul,D2,10,fungicide,Ev,3,1,seedling,7,3,366690,190993,0.22322436624162878,EvS,0.06193784765399677,3,3,9,1.1326288504616071e-4,0.019058635526268602,3.3978865513848214e-4,0.038117271052537205,0.17152771973641742,0.04710552908315846,NA,NA,NA,1,D210f,-2.7176697031625756,0.06279010865077887
jul,D2,2,water,Ev,1,1,seedling,8,8,545411,1430,0.002621875979765718,EvS,0.030430071487893093,7,3,1,0.005638818930635056,0.06952363604019347,0.03947173251444539,0.13904727208038695,0.06952363604019347,1.0322128386378764,1.003882647466851,-0.001613801823977183,0.9389471632171451,0,D22w,-3.46138945697872,0.031343631660095635
jul,D2,2,water,Ev,2,1,seedling,7,6,831385,4552,0.004693029445701193,EvS,0.2116026979753485,7,3,1,0.005638818930635056,0.06883325155154832,0.03947173251444539,0.13766650310309664,0.06883325155154832,1.0322128386378764,1.003882647466851,-0.001613801823977183,0.9389471632171451,0,D22w,-1.3152882454860813,0.21216378222053264
jul,D2,2,water,Ev,3,1,seedling,7,7,733218,28180,0.03843331723989318,EvS,0.2162213929043301,7,3,1,0.005638818930635056,0.05758648895348432,0.03947173251444539,0.11517297790696863,0.05758648895348432,1.0322128386378764,1.003882647466851,-0.001613801823977183,0.9389471632171451,0,D22w,-1.287820392633311,0.21677349136171467
jul,D2,2,water,Ev,A,1,adult,4,2,211793,70080,0.16544456143498604,EvA,0.3077207560600082,7,3,1,0.005638818930635056,0.015249407555120031,0.03947173251444539,0.04574822266536009,0,1.0322128386378764,1.003882647466851,-0.001613801823977183,0.9389471632171451,0,D22w,-0.8107948651691105,0.3080948401921872
jul,D2,3,water,Ev,1,1,seedling,7,3,636664,37857,0.025483502399112515,EvS,0.12975157042408145,19,3,1,0,0.15459410186945513,0,0.30918820373891026,0.15459410186945513,0.2331774276206107,-0.41917872003996814,0.060266333435293494,0.4223507876782438,0,D23w,-1.903150538766714,0.13047189810808127
jul,D2,3,water,Ev,2,1,seedling,7,4,386482,39040,0.057722148582783746,EvS,0.055254541112645314,19,3,1,0,0.14384788647489805,0,0.2876957729497961,0.14384788647489805,0.2331774276206107,-0.41917872003996814,0.060266333435293494,0.4223507876782438,0,D23w,-2.838947966987177,0.05611980465133667
jul,D2,3,water,Ev,3,1,seedling,8,3,482209,20388,0.015855158240513968,EvS,0.06479907702133358,19,3,1,0,0.1578035499223213,0,0.3156070998446426,0.1578035499223213,0.2331774276206107,-0.41917872003996814,0.060266333435293494,0.4223507876782438,0,D23w,-2.6694556743905116,0.06564577142401581
jul,D2,3,water,Ev,A,1,adult,3,3,415661,162193,0.39020499878506765,EvA,0.5613551790165829,19,3,1,0,0.03302026974080341,0,0.09906080922241023,0,0.2331774276206107,-0.41917872003996814,0.060266333435293494,0.4223507876782438,0,D23w,0.24666330273214893,0.5612358109640214
jul,D2,4,water,Ev,1,1,seedling,6,2,246584,60085,0.08122316668288831,EvS,0.07027635205178125,67,3,1,3.6046179935246515e-4,0.024914278305550343,0.024150940556615166,0.04982855661110069,0.024914278305550343,0.40825892016763526,0.25673036529479504,0.3782742741915757,0.5686940526008837,0,D24w,-2.5824388793204798,0.07111239027736144
jul,D2,4,water,Ev,2,1,seedling,7,3,489748,10284,0.00899938043938632,EvS,0.12844036697247707,67,3,1,3.6046179935246515e-4,0.04898887372005101,0.024150940556615166,0.09797774744010201,0.04898887372005101,0.40825892016763526,0.25673036529479504,0.3782742741915757,0.5686940526008837,0,D24w,-1.9148129236557916,0.12916324563595474
jul,D2,4,water,Ev,3,1,seedling,6,3,684758,38146,0.02785363588304189,EvS,0.21507885696977208,67,3,1,3.6046179935246515e-4,0.04270412190549915,0.024150940556615166,0.0854082438109983,0.04270412190549915,0.40825892016763526,0.25673036529479504,0.3782742741915757,0.5686940526008837,0,D24w,-1.2945751450718712,0.21563317825971415
jul,D2,4,water,Ev,A,1,adult,5,2,382678,36249,0.03788981859422282,EvA,0.21585221414952596,67,3,1,3.6046179935246515e-4,0.03935872766843884,0.024150940556615166,0.11807618300531653,0,0.40825892016763526,0.25673036529479504,0.3782742741915757,0.5686940526008837,0,D24w,-1.2900001676554143,0.2164050308535152
