iteration,disease,resident,E.A,E.P,e.A,e.P,s,b.A,b.P,Y.A,y.1,Y.P,g.A,g.P,l.A,l.P,L.A,L.P,beta.A,beta.P,ann_invades,per_invades,per_viable,outcome,litter_producer,litter_tolerator,iterationF,ann_rel_abund,per_rel_abund,eq_litter,Resident
246,with disease,M. vimineum,0.056400675620840356,0.08329824507035374,0.21974480145574732,0.21824942275967277,0.8444732105762439,9.316384969920069,3.4950809260711457,18.85092371142468,0.062128888973629025,10.883109338422571,0.7470466055021358,0.09203931612457694,114.91936620979436,53.11575302867927,3762.2633376292465,690.5591253083319,7.697860279506892e-4,4.3061746168684083e-4,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: M. vimineum,246,1,8.568119986221508e-21,3762.263337629247,Resident: M. vimineum
247,with disease,M. vimineum,0.06078288028459454,0.070500706327968,0.21975414699704632,0.19893824778154923,0.99,13.698330692325424,7.917930435811684,29.325179496025672,0.010703863720271814,7.880749034846096,0.6816594241045032,0.1128487881882033,168.87554870618047,677.8066079860164,8873.648256326798,9398.364004891751,2.9473733288486734e-4,2.0530347764336426e-4,0,1,1,E. virginicus only,Producer: E. virginicus,Tolerant: M. vimineum,247,0,1,8873.648256326796,Resident: M. vimineum
248,with disease,M. vimineum,0.04326305252832953,0.08495578782136148,0.21995329958172055,0.21754661324607544,0.8574553473098381,11.028651128838543,4.6243912492176245,39.01917716363233,0.005151415693150575,59.50344505314859,0.7322569843897704,0.12009851905801569,175.20285577985962,305.4970880603822,5229.781114547223,3438.5269358223736,7.809296399840469e-4,2.984262284127652e-4,0,1,1,E. virginicus only,Producer: M. vimineum,Tolerant: M. vimineum,248,0,1,5229.781114547222,Resident: M. vimineum
249,with disease,M. vimineum,0.05132478316086601,0.08806215670570196,0.21829910113768014,0.21126580574723355,0.9715260564878633,12.590017320993919,4.4066046027599235,40.225870929491414,0.07331121862829011,2.8999652490120926,0.762601931539055,0.14748755146386475,207.04957159964385,99.04337675116285,8507.14255152501,1720.9201517224296,3.824184569558706e-4,1.6445631067307044e-4,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: M. vimineum,249,0.9999755700260766,2.4429973923375086e-5,8507.14255152501,Resident: M. vimineum
250,with disease,M. vimineum,0.05479091381230897,0.17506389301915365,0.21583544967674467,0.21806139766664845,0.8077267916948682,11.533291353436143,5.2170300628448825,20.884844410419003,0.19021332092615437,2.03696038268213,0.795860706144882,0.08813725522596035,132.21064694486228,7.900188093611288,5322.198270131689,174.68559825506782,5.522635762117116e-4,4.614829080434685e-5,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: M. vimineum,250,1,4.527854313021641e-68,5322.198270131688,Resident: M. vimineum
251,with disease,M. vimineum,0.0421802523949906,0.072411214787652875,0.21913297562841458,0.2195507690802603,0.9224068055821688,10.70325930330161,6.272829952111192,40.01019787998591,0.006893558846671149,22.975499704616286,0.7756301881768451,0.08273554620857067,154.07718716001656,123.48870387858452,4346.923395901855,1994.5892360077764,9.65086164653267e-4,4.6745694442698333e-4,0,1,1,E. virginicus only,Producer: M. vimineum,Tolerant: M. vimineum,251,8.560091454142133e-61,1,4346.923395901855,Resident: M. vimineum
252,with disease,M. vimineum,0.1355276551521968,0.019233845424092556,0.21030700030773897,0.19339381447920306,0.8829428292661154,10.86489463512302,3.767001031412535,5.514376864508467,0.0043188185656708525,2.3776771557347063,0.7337228887861516,0.23547501678125726,181.34736017501697,196.88631247546348,17840.251771493957,1879.0767991329706,3.092806534218526e-5,5.075528121048196e-4,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: E. virginicus,252,1,2.3017954143636323e-43,17840.251771493953,Resident: M. vimineum
253,with disease,M. vimineum,0.046724859929380615,0.03156365061468952,0.21827499398699218,0.16057025148087026,0.889685581077069,14.458273027641908,3.9761926468650404,7.569954864761708,0.01864898721449228,3.871191454897147,0.7382858780507666,0.02225819708639024,186.0038363720864,19.356870279962592,7953.493443407884,312.2886636136268,4.616205416479275e-4,5.138859897668891e-4,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: E. virginicus,253,1,2.735861376365537e-44,7953.493443407884,Resident: M. vimineum
254,with disease,M. vimineum,0.04503541649809043,0.07331974551880233,0.19940550984646155,0.21490149034847872,0.897840194436025,11.61264280568135,4.151106353151139,13.257328322305375,0.00870346447085035,13.675553702432657,0.78524471708696,0.08166957136463769,128.77630764665625,147.97270079228127,4621.799157286102,1757.310594811338,7.416481438958519e-4,4.178065481084657e-4,0,1,1,E. virginicus only,Producer: M. vimineum,Tolerant: M. vimineum,254,1.0039835774139147e-147,1,4621.799157286103,Resident: M. vimineum
255,with disease,M. vimineum,0.02720149352937877,0.07373002323637916,0.21960196642182786,0.208988852063934,0.9146194853192965,11.259049879041706,3.85352421374731,63.682894793400706,0.005785671279556782,36.507460712341604,0.7689457701042709,0.06920913150887266,401.31047482363834,233.79115512083152,7772.0432344959145,2739.9873640513197,9.100770804872028e-4,2.3604023809778592e-4,0,1,1,E. virginicus only,Producer: M. vimineum,Tolerant: M. vimineum,255,5.144316023971552e-71,1,7772.043234495914,Resident: M. vimineum
256,with disease,M. vimineum,0.05895700958967557,0.055785422036178055,0.18551169350508778,0.21710750098869866,0.8958212952807407,13.330512802116104,4.102328860777856,12.180274142011118,0.0023197440770757537,21.2853844724671,0.7838477574655577,0.13575400706444865,154.5668347151869,531.5709513217259,9091.117322516102,4487.0564786087525,2.3611605248285435e-4,3.1809425435689654e-4,0,1,1,E. virginicus only,Producer: M. vimineum,Tolerant: E. virginicus,256,0,1,9091.117322516104,Resident: M. vimineum
257,with disease,M. vimineum,0.04208836676874199,0.07651204253265885,0.20515157475002763,0.20434637299011174,0.9698989342499029,12.17004639513817,4.423963004071758,10.907852391475222,0.009580019156966992,9.507151833032195,0.7276737964868886,0.23095147974400204,163.36244057659385,1492.1039071636192,5607.876255788595,9093.943567138107,6.908686515396037e-4,2.979334621736559e-4,0,1,1,E. virginicus only,Producer: E. virginicus,Tolerant: M. vimineum,257,0,1,5607.876255788594,Resident: M. vimineum
258,with disease,M. vimineum,0.08770334251054528,0.11395598257676473,0.2076396701977525,0.19999075767406405,0.99,12.278419213877806,2.386312879325976,12.722214416503405,0.2418424983565993,1.5744266063108339,0.8571696138864456,0.08375291689401243,160.13913615767643,191.73417294613597,11595.763629918272,2065.6649875670246,1.1793297322823541e-4,6.510847805041005e-5,0,1,1,E. virginicus only,Producer: M. vimineum,Tolerant: M. vimineum,258,5.848274019558653e-4,0.9994151725980441,11595.76362991827,Resident: M. vimineum
259,with disease,M. vimineum,0.04887484974248519,0.07848427256953455,0.21857421540729313,0.20180149651118237,0.9113504508930821,11.336970494943985,4.301121667420737,44.77990684720266,0.24709407326246255,27.806275020263936,0.7515375003811412,0.16870304265520752,171.5744265634926,255.67357860085804,6003.274231701584,3056.8420599454103,5.783711227959792e-4,2.61729647119047e-4,0,1,1,E. virginicus only,Producer: M. vimineum,Tolerant: M. vimineum,259,9.251930824304037e-293,1,6003.274231701582,Resident: M. vimineum
260,with disease,M. vimineum,0.04991509660519359,0.046790737816254105,0.21523395484595936,0.18052985651418718,0.8859323271442103,19.379115596648788,3.0572987381055126,28.103634191541207,0.02094117527074538,16.153038026540518,0.8109562013647157,0.07893862536092336,159.0600034461385,66.80968425996406,9856.037570541612,811.950831266482,3.360377985539754e-4,2.8999880832890503e-4,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: M. vimineum,260,1,1.8257159745950087e-26,9856.037570541614,Resident: M. vimineum
261,with disease,M. vimineum,0.03659138986673771,0.06860993492152975,0.21959314236279487,0.1911998479043394,0.900800891722058,10.25864610172699,4.4626517502758345,62.44864902358491,0.051234739806712434,6.385331942650923,0.7744312328904067,0.06529618039257248,275.5887419919925,21.243550630796594,6530.88709113491,406.25748784171174,7.657802605333482e-4,2.735870608631982e-4,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: M. vimineum,261,1,1.7954473544616943e-37,6530.887091134911,Resident: M. vimineum
262,with disease,M. vimineum,0.04448560694573018,0.05669142007682188,0.21885153331991872,0.20666027083111277,0.941599231955992,10.421579596353736,4.256980702527429,18.40425280316917,0.009959377938172009,17.02092102695915,0.7331053909029966,0.15213012545347335,160.7137756860513,500.2381703385462,4677.102642017448,3565.778253294663,8.380408723794916e-4,5.655966475744742e-4,0,1,1,E. virginicus only,Producer: M. vimineum,Tolerant: M. vimineum,262,0,1,4677.102642017448,Resident: M. vimineum
263,with disease,M. vimineum,0.03557792710104029,0.13929152344277254,0.2184799925791214,0.20957308675934724,0.9087408564337774,12.153939917185179,4.233683367396703,37.47266965548781,0.007575829756915671,21.968735446601634,0.7697433691905079,0.13630616471386459,250.2998460533848,275.7877658330096,6848.270966725204,4415.0537624472645,7.506837817264787e-4,7.367765403571044e-5,0,1,1,E. virginicus only,Producer: M. vimineum,Tolerant: M. vimineum,263,0,1,6848.270966725202,Resident: M. vimineum
264,with disease,M. vimineum,0.045517329624875494,0.09263188577567456,0.2194908481534932,0.21851787066079822,0.786754226187943,15.46116792415392,3.7308377331170157,50.5868590638288,0.009876104159321905,58.233501880470556,0.7737718093972948,0.11101965649307236,135.7310822135659,106.03716321292934,5948.318181266004,1433.130325510957,6.425577711656417e-4,2.2846658246341168e-4,0,1,1,E. virginicus only,Producer: M. vimineum,Tolerant: M. vimineum,264,7.929860823886064e-46,1,5948.318181266004,Resident: M. vimineum
265,with disease,M. vimineum,0.05030908536551827,0.05318713987459664,0.20846408531424127,0.21893146729383892,0.8333287033547202,11.628821809838568,3.6815158723534473,41.157925723237504,0.015206560700497423,17.6463968496383,0.7565580479146299,0.11171571153640215,141.97665274100402,57.2508112541607,5481.838963674196,719.5479511938845,5.734693762341154e-4,5.68467660735596e-4,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: M. vimineum,265,1,2.1812600339074892e-41,5481.838963674196,Resident: M. vimineum
266,with disease,M. vimineum,0.04781418173941449,0.06995843575272144,0.2192978610876374,0.2198199009365837,0.8420933743895229,12.840868809521549,7.374409992601357,19.137513326360807,0.019331042461212783,3.754115597380062,0.7569193200630858,0.04707117829291302,159.43356439955585,12.529504186070007,6143.870365166652,368.33240519689775,5.837461397440936e-4,3.486645879201132e-4,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: M. vimineum,266,1,1.1737976812921382e-61,6143.870365166651,Resident: M. vimineum
267,with disease,M. vimineum,0.06047345891884389,0.1072280524454724,0.21620182188344284,0.20522448105505586,0.8905303889931251,10.118061682635506,5.072208208074629,14.590155423882514,0.02918621641954635,7.606822624134118,0.7456049294231089,0.3488694783615888,138.89638540420128,293.0405302780765,5427.388943052237,4295.704926726641,4.744735015683399e-4,1.6838790158401734e-4,0,1,1,E. virginicus only,Producer: M. vimineum,Tolerant: M. vimineum,267,0,1,5427.388943052237,Resident: M. vimineum
268,with disease,M. vimineum,0.06098268960192859,0.11650972387071068,0.21740951407304307,0.21844172709422782,0.8309459366628236,14.635664755443926,3.889959293868295,21.407796971507672,0.01805759725166064,21.034796985629466,0.7979151947896007,0.10724476301248818,167.44992362912683,133.81028168809928,9534.577002164779,2127.2309836146505,2.690315562080723e-4,9.175863741412934e-5,0,1,1,E. virginicus only,Producer: M. vimineum,Tolerant: M. vimineum,268,2.194869427683795e-19,1,9534.577002164779,Resident: M. vimineum
269,with disease,M. vimineum,0.056748177384810625,0.03303686899696295,0.21880899639004964,0.20193223744327052,0.9092956104013579,12.156451190178357,4.163789252680251,12.235473462365434,0.004926600509875364,18.495586902949388,0.7646265790134051,0.06300531396176395,161.42462151645395,207.1473146476765,7040.217671332975,1839.0328435387764,4.056393001825061e-4,7.261607517713868e-4,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: E. virginicus,269,0.9999999949569025,5.043097495574287e-9,7040.217671332975,Resident: M. vimineum
270,with disease,M. vimineum,0.055283361794200514,0.0943571924649515,0.21890046225238682,0.2002825932180923,0.951415901866913,12.591995248016955,4.98523275551956,29.65360194053364,0.0025737115071564564,110.76619306927091,0.7933802231175362,0.12483535286562931,104.48335805328873,1172.0577868809696,4530.365202217504,9113.54390468198,6.532825149796797e-4,2.4779463126571274e-4,0,1,1,E. virginicus only,Producer: E. virginicus,Tolerant: M. vimineum,270,0,1,4530.365202217504,Resident: M. vimineum
271,with disease,M. vimineum,0.06230248342224928,0.11560096389342665,0.21985696148825123,0.21961727690095406,0.8214034975684177,8.12380270318586,4.300798075284818,6.484468190763484,0.017092898978514508,5.234097971668503,0.7174301731078486,0.2222535318185845,103.85587687174014,145.1647295850328,3273.1401668949266,1969.7723145922732,7.726108261875139e-4,2.7490041573285674e-4,0,1,1,E. virginicus only,Producer: M. vimineum,Tolerant: M. vimineum,271,9.47097067118126e-296,1,3273.1401668949266,Resident: M. vimineum
272,with disease,M. vimineum,0.047151084160615274,0.0772618838903201,0.21999748301348365,0.21586219571075818,0.759274105635342,12.157008572177595,4.0847654398112665,40.5784763705158,0.009549254093133976,10.262788057190267,0.7608134644506913,0.1442136677518913,207.59825406808523,40.952392312796476,7493.322406897364,676.2004934953375,4.892087697207458e-4,2.3940019235369338e-4,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: M. vimineum,272,1,2.1029664828792015e-66,7493.322406897363,Resident: M. vimineum
273,with disease,M. vimineum,0.038780025876191476,0.12473297552932232,0.20413165184048956,0.2181251403901977,0.889641046931087,12.249312071334767,4.2169076668969545,17.165069958939583,0.019389217734463015,21.113263955907886,0.8069107281278024,0.18759375558635996,182.22733116285488,511.773021621423,5836.000891245918,6060.198825967433,7.306090134857003e-4,1.2829620508139804e-4,0,1,1,E. virginicus only,Producer: E. virginicus,Tolerant: M. vimineum,273,0,1,5836.000891245917,Resident: M. vimineum
274,with disease,M. vimineum,0.039930299225100184,0.09532402795844389,0.21959802754003588,0.21620365508235267,0.9004048565468925,11.977743173458423,4.921028977222611,45.284784207592374,0.014207476373453414,13.750016597819837,0.6937358689680169,0.20246095523521532,214.38762024803484,186.87759953586553,6447.405920864429,2912.641811489008,6.978828055495413e-4,1.9668249668344993e-4,0,1,1,E. virginicus only,Producer: M. vimineum,Tolerant: M. vimineum,274,3.6750739240362986e-180,1,6447.40592086443,Resident: M. vimineum
275,with disease,M. vimineum,0.047909515428898666,0.06301182183871422,0.21637478428163856,0.20911228103883295,0.9835863670849759,15.586265280354441,6.411754419514632,23.861021137247953,0.023324490119517254,5.588952042471099,0.7389412827374471,0.04637268859362562,134.09396108080057,117.14038929142636,6337.375980772146,2135.527769317013,5.548545191322383e-4,3.658643309248327e-4,0,1,1,E. virginicus only,Producer: M. vimineum,Tolerant: M. vimineum,275,0.8746732284381685,0.12532677156183145,6337.375980772147,Resident: M. vimineum
276,with disease,M. vimineum,0.05504785129275203,0.16669799037304853,0.20450197341544574,0.21675080390836163,0.9293953233830081,9.227188758739983,6.185664499278123,21.990254671831195,0.05162833499322912,9.214609954068793,0.8191799583137777,0.09426753509331341,194.37982395097265,143.9049055916544,6711.275986722056,3819.1255788056933,4.045408919355756e-4,4.473969632376367e-5,0,1,1,E. virginicus only,Producer: M. vimineum,Tolerant: M. vimineum,276,3.519781204895323e-164,1,6711.275986722056,Resident: M. vimineum
277,with disease,M. vimineum,0.03660379984896681,0.07132820956944916,0.21330031290666243,0.21664143464903785,0.8967715574392687,12.058872426184998,6.8508811737192845,30.178180899022887,0.046301282298121,6.2133727823593645,0.7854660053262644,0.0834859365784164,217.68474678140163,47.76794795747075,6213.0863037293175,1156.4570333453303,7.769524150367505e-4,3.278962369008539e-4,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: M. vimineum,277,1,7.141989155737465e-27,6213.086303729318,Resident: M. vimineum
