time,species,N,parm,parm_val,parm_val_char,parm_char
13,Annual infected biomass,203.7728268308459,"v_A, v_F, v_P",1,1x,Ev + Mv biomass virulence
14,Annual infected biomass,203.78404811113413,"v_A, v_F, v_P",1,1x,Ev + Mv biomass virulence
15,Annual infected biomass,203.78764330787632,"v_A, v_F, v_P",1,1x,Ev + Mv biomass virulence
16,Annual infected biomass,203.78879210775395,"v_A, v_F, v_P",1,1x,Ev + Mv biomass virulence
17,Annual infected biomass,203.78916546732512,"v_A, v_F, v_P",1,1x,Ev + Mv biomass virulence
18,Annual infected biomass,203.7892812771236,"v_A, v_F, v_P",1,1x,Ev + Mv biomass virulence
19,Annual infected biomass,203.78931772611065,"v_A, v_F, v_P",1,1x,Ev + Mv biomass virulence
20,Annual infected biomass,203.78932910989377,"v_A, v_F, v_P",1,1x,Ev + Mv biomass virulence
21,Annual infected biomass,203.78932449112446,"v_A, v_F, v_P",1,1x,Ev + Mv biomass virulence
22,Annual infected biomass,203.7893336698742,"v_A, v_F, v_P",1,1x,Ev + Mv biomass virulence
23,Annual infected biomass,203.78933402226798,"v_A, v_F, v_P",1,1x,Ev + Mv biomass virulence
24,Annual infected biomass,203.7893341149002,"v_A, v_F, v_P",1,1x,Ev + Mv biomass virulence
25,Annual infected biomass,203.78932630394303,"v_A, v_F, v_P",1,1x,Ev + Mv biomass virulence
1,Perennial first-year infected biomass,2.34970763042281,"v_A, v_F, v_P",1,1x,Ev + Mv biomass virulence
2,Perennial first-year infected biomass,2.3166406183913457,"v_A, v_F, v_P",1,1x,Ev + Mv biomass virulence
3,Perennial first-year infected biomass,2.1796376200565377,"v_A, v_F, v_P",1,1x,Ev + Mv biomass virulence
4,Perennial first-year infected biomass,1.7421660090686786,"v_A, v_F, v_P",1,1x,Ev + Mv biomass virulence
5,Perennial first-year infected biomass,0.9805249446856346,"v_A, v_F, v_P",1,1x,Ev + Mv biomass virulence
6,Perennial first-year infected biomass,0.39650658406160577,"v_A, v_F, v_P",1,1x,Ev + Mv biomass virulence
7,Perennial first-year infected biomass,0.13995318616174138,"v_A, v_F, v_P",1,1x,Ev + Mv biomass virulence
8,Perennial first-year infected biomass,0.04710693604158692,"v_A, v_F, v_P",1,1x,Ev + Mv biomass virulence
9,Perennial first-year infected biomass,0.015507656160746933,"v_A, v_F, v_P",1,1x,Ev + Mv biomass virulence
10,Perennial first-year infected biomass,0.005056657788307897,"v_A, v_F, v_P",1,1x,Ev + Mv biomass virulence
11,Perennial first-year infected biomass,0.0016431287456589087,"v_A, v_F, v_P",1,1x,Ev + Mv biomass virulence
12,Perennial first-year infected biomass,5.333222109130319e-4,"v_A, v_F, v_P",1,1x,Ev + Mv biomass virulence
13,Perennial first-year infected biomass,1.7304554823312774e-4,"v_A, v_F, v_P",1,1x,Ev + Mv biomass virulence
14,Perennial first-year infected biomass,5.6142233617159775e-5,"v_A, v_F, v_P",1,1x,Ev + Mv biomass virulence
15,Perennial first-year infected biomass,1.82141189575554e-5,"v_A, v_F, v_P",1,1x,Ev + Mv biomass virulence
16,Perennial first-year infected biomass,5.909139695435107e-6,"v_A, v_F, v_P",1,1x,Ev + Mv biomass virulence
17,Perennial first-year infected biomass,1.9170790405585704e-6,"v_A, v_F, v_P",1,1x,Ev + Mv biomass virulence
18,Perennial first-year infected biomass,6.219505035726026e-7,"v_A, v_F, v_P",1,1x,Ev + Mv biomass virulence
19,Perennial first-year infected biomass,2.0177702922485688e-7,"v_A, v_F, v_P",1,1x,Ev + Mv biomass virulence
20,Perennial first-year infected biomass,6.546176016691227e-8,"v_A, v_F, v_P",1,1x,Ev + Mv biomass virulence
21,Perennial first-year infected biomass,2.1237512411290865e-8,"v_A, v_F, v_P",1,1x,Ev + Mv biomass virulence
22,Perennial first-year infected biomass,6.890007013960605e-9,"v_A, v_F, v_P",1,1x,Ev + Mv biomass virulence
23,Perennial first-year infected biomass,2.235299196072798e-9,"v_A, v_F, v_P",1,1x,Ev + Mv biomass virulence
24,Perennial first-year infected biomass,7.25189771011171e-10,"v_A, v_F, v_P",1,1x,Ev + Mv biomass virulence
25,Perennial first-year infected biomass,2.352706001099865e-10,"v_A, v_F, v_P",1,1x,Ev + Mv biomass virulence
1,Perennial adult infected biomass,58.87415847768015,"v_A, v_F, v_P",1,1x,Ev + Mv biomass virulence
2,Perennial adult infected biomass,58.167024861907535,"v_A, v_F, v_P",1,1x,Ev + Mv biomass virulence
3,Perennial adult infected biomass,55.263325505688826,"v_A, v_F, v_P",1,1x,Ev + Mv biomass virulence
4,Perennial adult infected biomass,45.67896597754972,"v_A, v_F, v_P",1,1x,Ev + Mv biomass virulence
5,Perennial adult infected biomass,27.599116671334563,"v_A, v_F, v_P",1,1x,Ev + Mv biomass virulence
6,Perennial adult infected biomass,11.86473936157615,"v_A, v_F, v_P",1,1x,Ev + Mv biomass virulence
7,Perennial adult infected biomass,4.233676115111305,"v_A, v_F, v_P",1,1x,Ev + Mv biomass virulence
8,Perennial adult infected biomass,1.4112124210886374,"v_A, v_F, v_P",1,1x,Ev + Mv biomass virulence
9,Perennial adult infected biomass,0.460885539772327,"v_A, v_F, v_P",1,1x,Ev + Mv biomass virulence
10,Perennial adult infected biomass,0.14971174165143936,"v_A, v_F, v_P",1,1x,Ev + Mv biomass virulence
11,Perennial adult infected biomass,0.04857297864557872,"v_A, v_F, v_P",1,1x,Ev + Mv biomass virulence
12,Perennial adult infected biomass,0.015756401388856055,"v_A, v_F, v_P",1,1x,Ev + Mv biomass virulence
13,Perennial adult infected biomass,0.005111300330823411,"v_A, v_F, v_P",1,1x,Ev + Mv biomass virulence
14,Perennial adult infected biomass,0.0016581518421471574,"v_A, v_F, v_P",1,1x,Ev + Mv biomass virulence
15,Perennial adult infected biomass,5.379340068335561e-4,"v_A, v_F, v_P",1,1x,Ev + Mv biomass virulence
16,Perennial adult infected biomass,1.7451784102660918e-4,"v_A, v_F, v_P",1,1x,Ev + Mv biomass virulence
17,Perennial adult infected biomass,5.661787623595075e-5,"v_A, v_F, v_P",1,1x,Ev + Mv biomass virulence
18,Perennial adult infected biomass,1.836828491115274e-5,"v_A, v_F, v_P",1,1x,Ev + Mv biomass virulence
19,Perennial adult infected biomass,5.959148454042791e-6,"v_A, v_F, v_P",1,1x,Ev + Mv biomass virulence
20,Perennial adult infected biomass,1.9333035241042548e-6,"v_A, v_F, v_P",1,1x,Ev + Mv biomass virulence
21,Perennial adult infected biomass,6.272143227690668e-7,"v_A, v_F, v_P",1,1x,Ev + Mv biomass virulence
22,Perennial adult infected biomass,2.0348479350666235e-7,"v_A, v_F, v_P",1,1x,Ev + Mv biomass virulence
23,Perennial adult infected biomass,6.601581009271629e-8,"v_A, v_F, v_P",1,1x,Ev + Mv biomass virulence
24,Perennial adult infected biomass,2.1417262549595584e-8,"v_A, v_F, v_P",1,1x,Ev + Mv biomass virulence
25,Perennial adult infected biomass,6.948322280871528e-9,"v_A, v_F, v_P",1,1x,Ev + Mv biomass virulence
1,Conidia,1983.1450958772853,"v_A, v_F, v_P",1,1x,Ev + Mv biomass virulence
2,Conidia,2000.2628454934431,"v_A, v_F, v_P",1,1x,Ev + Mv biomass virulence
3,Conidia,2057.726972108135,"v_A, v_F, v_P",1,1x,Ev + Mv biomass virulence
4,Conidia,2292.2410924095443,"v_A, v_F, v_P",1,1x,Ev + Mv biomass virulence
5,Conidia,3055.420508983768,"v_A, v_F, v_P",1,1x,Ev + Mv biomass virulence
6,Conidia,4471.599447383764,"v_A, v_F, v_P",1,1x,Ev + Mv biomass virulence
7,Conidia,5684.329337091695,"v_A, v_F, v_P",1,1x,Ev + Mv biomass virulence
8,Conidia,6266.306028630468,"v_A, v_F, v_P",1,1x,Ev + Mv biomass virulence
9,Conidia,6480.225437182212,"v_A, v_F, v_P",1,1x,Ev + Mv biomass virulence
10,Conidia,6551.859160519581,"v_A, v_F, v_P",1,1x,Ev + Mv biomass virulence
11,Conidia,6575.160100572103,"v_A, v_F, v_P",1,1x,Ev + Mv biomass virulence
12,Conidia,6582.6719789244,"v_A, v_F, v_P",1,1x,Ev + Mv biomass virulence
13,Conidia,6585.084478574314,"v_A, v_F, v_P",1,1x,Ev + Mv biomass virulence
14,Conidia,6585.857118417117,"v_A, v_F, v_P",1,1x,Ev + Mv biomass virulence
15,Conidia,6586.103816553624,"v_A, v_F, v_P",1,1x,Ev + Mv biomass virulence
16,Conidia,6586.182282143036,"v_A, v_F, v_P",1,1x,Ev + Mv biomass virulence
17,Conidia,6586.207128458605,"v_A, v_F, v_P",1,1x,Ev + Mv biomass virulence
18,Conidia,6586.215212208046,"v_A, v_F, v_P",1,1x,Ev + Mv biomass virulence
19,Conidia,6586.217650100611,"v_A, v_F, v_P",1,1x,Ev + Mv biomass virulence
20,Conidia,6586.218402023359,"v_A, v_F, v_P",1,1x,Ev + Mv biomass virulence
21,Conidia,6586.218630642558,"v_A, v_F, v_P",1,1x,Ev + Mv biomass virulence
22,Conidia,6586.21841612434,"v_A, v_F, v_P",1,1x,Ev + Mv biomass virulence
23,Conidia,6586.218717365724,"v_A, v_F, v_P",1,1x,Ev + Mv biomass virulence
24,Conidia,6586.2187239107125,"v_A, v_F, v_P",1,1x,Ev + Mv biomass virulence
25,Conidia,6586.218725280622,"v_A, v_F, v_P",1,1x,Ev + Mv biomass virulence
1,Susceptible annual,10,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
2,Susceptible annual,39.62501640846949,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
3,Susceptible annual,196.9897021969444,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
4,Susceptible annual,897.9777374959059,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
5,Susceptible annual,3020.1837410749235,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
6,Susceptible annual,5889.440627371901,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
7,Susceptible annual,7584.545395962132,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
8,Susceptible annual,8218.876950314807,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
9,Susceptible annual,8418.002414649542,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
10,Susceptible annual,8476.941599585765,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
11,Susceptible annual,8494.0447651744,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
12,Susceptible annual,8498.960995273344,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
13,Susceptible annual,8500.36200586201,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
14,Susceptible annual,8500.75693063951,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
15,Susceptible annual,8500.866504322667,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
16,Susceptible annual,8500.896150641407,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
17,Susceptible annual,8500.903938976759,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
18,Susceptible annual,8500.905867016518,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
19,Susceptible annual,8500.906295470946,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
20,Susceptible annual,8500.906531115317,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
21,Susceptible annual,8500.906539508676,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
22,Susceptible annual,8500.906532443803,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
23,Susceptible annual,8500.906527355319,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
24,Susceptible annual,8500.906524738633,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
25,Susceptible annual,8500.906507017422,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
1,Infected annual,0,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
2,Infected annual,26.907273974392158,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
3,Infected annual,134.07351038387915,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
4,Infected annual,611.72702064343,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
5,Infected annual,2055.8833886718153,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
6,Infected annual,3982.2507779835855,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
7,Infected annual,5081.6520352101925,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
8,Infected annual,5478.100453502733,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
9,Infected annual,5600.085666844019,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
10,Infected annual,5635.91650389477,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
11,Infected annual,5646.28542824395,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
12,Infected annual,5649.261750486343,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
13,Infected annual,5650.108799927032,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
14,Infected annual,5650.347159528113,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
15,Infected annual,5650.413125736028,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
16,Infected annual,5650.430900430114,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
17,Infected annual,5650.435546321097,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
18,Infected annual,5650.436684322126,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
19,Infected annual,5650.43693187486,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
20,Infected annual,5650.437083907879,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
21,Infected annual,5650.437083816985,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
22,Infected annual,5650.43707866623,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
23,Infected annual,5650.437075298529,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
24,Infected annual,5650.437073605748,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
25,Infected annual,5650.4370614044365,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
1,Annual,10,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
2,Annual,66.53229038286165,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
3,Annual,331.0632125808236,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
4,Annual,1509.7047581393358,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
5,Annual,5076.067129746739,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
6,Annual,9871.691405355486,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
7,Annual,12666.197431172324,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
8,Annual,13696.97740381754,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
9,Annual,14018.08808149356,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
10,Annual,14112.858103480536,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
11,Annual,14140.330193418351,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
12,Annual,14148.222745759687,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
13,Annual,14150.470805789042,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
14,Annual,14151.104090167624,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
15,Annual,14151.279630058694,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
16,Annual,14151.327051071521,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
17,Annual,14151.339485297856,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
18,Annual,14151.342551338643,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
19,Annual,14151.343227345806,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
20,Annual,14151.343615023197,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
21,Annual,14151.343623325662,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
22,Annual,14151.343611110035,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
23,Annual,14151.343602653847,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
24,Annual,14151.343598344381,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
25,Annual,14151.343568421858,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
1,Perennial first-year,997.6377307929303,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
2,Perennial first-year,993.2646164052001,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
3,Perennial first-year,975.3940161316044,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
4,Perennial first-year,895.9298593207518,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
5,Perennial first-year,652.503762102829,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
6,Perennial first-year,315.9105914395893,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
7,Perennial first-year,112.46764208274111,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
8,Perennial first-year,35.08465254556481,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
9,Perennial first-year,10.478208784414248,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
10,Perennial first-year,3.0923577869484586,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
11,Perennial first-year,0.910246206580501,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
12,Perennial first-year,0.26784267081741575,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
13,Perennial first-year,0.07881935987461045,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
14,Perennial first-year,0.023196641563553642,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
15,Perennial first-year,0.006827162029749492,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
16,Perennial first-year,0.002009399998688274,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
17,Perennial first-year,5.914220300580292e-4,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
18,Perennial first-year,1.74072702064402e-4,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
19,Perennial first-year,5.12347585348704e-5,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
20,Perennial first-year,1.507991778007759e-5,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
21,Perennial first-year,4.438470856675675e-6,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
22,Perennial first-year,1.3063748855461295e-6,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
23,Perennial first-year,3.8450526701274184e-7,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
24,Perennial first-year,1.1317142170326718e-7,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
25,Perennial first-year,3.280232413705419e-8,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
1,Perennial adult,831.5064183927682,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
2,Perennial adult,831.5066109942537,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
3,Perennial adult,830.9840243794041,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
4,Perennial adult,828.3849066376827,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
5,Perennial adult,816.6881122200301,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
6,Perennial adult,778.5816547018621,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
7,Perennial adult,709.2841292818449,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
8,Perennial adult,628.7011583265455,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
9,Perennial adult,551.2185008629124,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
10,Perennial adult,481.44860008269967,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
11,Perennial adult,419.9703165890344,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
12,Perennial adult,366.1845701742849,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
13,Perennial adult,319.24087986549614,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
14,Perennial adult,278.30161742138,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
15,Perennial adult,242.60838151674187,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
16,Perennial adult,211.49176123144326,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
17,Perennial adult,184.36576987223708,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
18,Perennial adult,160.71886367030635,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
19,Perennial adult,140.10489922128738,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
20,Perennial adult,122.13489392743209,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
21,Perennial adult,106.46973827049607,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
22,Perennial adult,92.81381192083813,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
23,Perennial adult,80.90940955839878,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
24,Perennial adult,70.53187896776637,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
25,Perennial adult,61.48538193885503,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
1,Litter,161.61038702347952,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
2,Litter,162.72970778604525,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
3,Litter,167.5728532551044,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
4,Litter,189.45135824762585,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
5,Litter,261.98281077946916,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
6,Litter,387.212525990827,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
7,Litter,499.3683329222551,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
8,Litter,567.2724238886939,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
9,Litter,601.1690779262386,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
10,Litter,616.4939129568378,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
11,Litter,623.0448875644306,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
12,Litter,625.7502884642266,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
13,Litter,626.8425324003169,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
14,Litter,627.2766956778113,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
15,Litter,627.4473817803006,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
16,Litter,627.5139496572209,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
17,Litter,627.5397592073805,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
18,Litter,627.5497224349873,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
19,Litter,627.5535558859622,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
20,Litter,627.5550299486383,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
21,Litter,627.5555954322142,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
22,Litter,627.5558117687215,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
23,Litter,627.555894430754,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
24,Litter,627.5559259886815,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
25,Litter,627.5559377365896,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
1,Annual biomass,0.8604986878775868,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
2,Annual biomass,4.286427916396818,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
3,Annual biomass,19.539439227936054,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
4,Annual biomass,65.59020723932666,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
5,Annual biomass,126.97783141072135,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
6,Annual biomass,162.007746168842,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
7,Annual biomass,174.63951193250048,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
8,Annual biomass,178.52629512692482,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
9,Annual biomass,179.66799517410388,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
10,Annual biomass,179.99840032742594,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
11,Annual biomass,180.09324617716763,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
12,Annual biomass,180.12024110865124,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
13,Annual biomass,180.12783833717901,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
14,Annual biomass,180.1299412208425,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
15,Annual biomass,180.1305079898338,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
16,Annual biomass,180.13065618605333,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
17,Annual biomass,180.13069251112094,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
18,Annual biomass,180.13070042433492,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
19,Annual biomass,180.13070527016208,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
20,Annual biomass,180.13070527102923,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
21,Annual biomass,180.13070510838938,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
22,Annual biomass,180.13070500165372,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
23,Annual biomass,180.13070494793496,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
24,Annual biomass,180.13070456007588,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
25,Annual biomass,180.13070491031965,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
1,Perennial first-year biomass,2.316566247737626,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
2,Perennial first-year biomass,2.266576869013304,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
3,Perennial first-year biomass,2.0431123674185225,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
4,Perennial first-year biomass,1.391587147723995,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
5,Perennial first-year biomass,0.5996711447498813,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
6,Perennial first-year biomass,0.19959420534278066,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
7,Perennial first-year biomass,0.062004445747393756,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
8,Perennial first-year biomass,0.018678262632709025,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
9,Perennial first-year biomass,0.0055422549860500965,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
10,Perennial first-year biomass,0.0016351937007182808,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
11,Perennial first-year biomass,4.8159493225479616e-4,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
12,Perennial first-year biomass,1.417691321249696e-4,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
13,Perennial first-year biomass,4.172808279760865e-5,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
14,Perennial first-year biomass,1.2281851604335495e-5,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
15,Perennial first-year biomass,3.614911186700558e-6,"v_A, v_F, v_P",5,5x,Ev + Mv biomass virulence
